Fold,Epoch,Loss,Train_Acc,Test_Acc,Precision,Recall,Train_CM,Test_CM
7,6,1.473938226699829,0.42495784148397975,0.41732283464566927,1.0,0.013333333333333334,"[[731, 0], [1023, 25]]","[[52, 0], [74, 1]]"
7,7,1.4318873882293701,0.4873524451939292,0.44881889763779526,0.8571428571428571,0.08,"[[730, 1], [911, 137]]","[[51, 1], [69, 6]]"
7,8,1.161743402481079,0.6385609893198426,0.5905511811023622,0.896551724137931,0.3466666666666667,"[[706, 25], [618, 430]]","[[49, 3], [49, 26]]"
7,9,0.8656742572784424,0.7403035413153457,0.7244094488188977,0.8125,0.6933333333333334,"[[573, 158], [304, 744]]","[[40, 12], [23, 52]]"
7,10,0.762625515460968,0.7374929735806633,0.7480314960629921,0.7471264367816092,0.8666666666666667,"[[377, 354], [113, 935]]","[[30, 22], [10, 65]]"
7,11,0.8041571378707886,0.7268128161888702,0.7401574803149606,0.723404255319149,0.9066666666666666,"[[325, 406], [80, 968]]","[[26, 26], [7, 68]]"
7,12,0.8770554065704346,0.7419898819561551,0.7637795275590551,0.7472527472527473,0.9066666666666666,"[[359, 372], [87, 961]]","[[29, 23], [7, 68]]"
7,13,0.8227071762084961,0.760539629005059,0.7795275590551181,0.7831325301204819,0.8666666666666667,"[[456, 275], [151, 897]]","[[34, 18], [10, 65]]"
7,14,0.7791711091995239,0.7796514896008994,0.7795275590551181,0.8615384615384616,0.7466666666666667,"[[585, 146], [246, 802]]","[[43, 9], [19, 56]]"
7,15,0.7221764326095581,0.7414277684092186,0.7322834645669292,0.9019607843137255,0.6133333333333333,"[[653, 78], [382, 666]]","[[47, 5], [29, 46]]"
7,16,0.7095767259597778,0.7189432265317595,0.7322834645669292,0.9183673469387755,0.6,"[[692, 39], [461, 587]]","[[48, 4], [30, 45]]"
7,17,0.7315306663513184,0.7127599775154582,0.7244094488188977,0.9166666666666666,0.5866666666666667,"[[693, 38], [473, 575]]","[[48, 4], [31, 44]]"
7,18,0.7217646837234497,0.7245643620011242,0.7165354330708661,0.8979591836734694,0.5866666666666667,"[[684, 47], [443, 605]]","[[47, 5], [31, 44]]"
7,19,0.7370611429214478,0.7655986509274874,0.7401574803149606,0.8888888888888888,0.64,"[[650, 81], [336, 712]]","[[46, 6], [27, 48]]"
7,20,0.707664966583252,0.7818999437886454,0.7637795275590551,0.8947368421052632,0.68,"[[629, 102], [286, 762]]","[[46, 6], [24, 51]]"
7,21,0.6867349147796631,0.7959527824620574,0.7559055118110236,0.8666666666666667,0.6933333333333334,"[[605, 126], [237, 811]]","[[44, 8], [23, 52]]"
7,22,0.6784331798553467,0.8032602585722316,0.7874015748031497,0.875,0.7466666666666667,"[[575, 156], [194, 854]]","[[44, 8], [19, 56]]"
7,23,0.6703822612762451,0.8032602585722316,0.8031496062992126,0.8571428571428571,0.8,"[[553, 178], [172, 876]]","[[42, 10], [15, 60]]"
7,24,0.660789430141449,0.8010118043844857,0.8031496062992126,0.8571428571428571,0.8,"[[542, 189], [165, 883]]","[[42, 10], [15, 60]]"
7,25,0.6732230186462402,0.8021360314783587,0.8031496062992126,0.8571428571428571,0.8,"[[541, 190], [162, 886]]","[[42, 10], [15, 60]]"
7,26,0.6647099256515503,0.8026981450252951,0.8031496062992126,0.8571428571428571,0.8,"[[545, 186], [165, 883]]","[[42, 10], [15, 60]]"
7,27,0.6575656533241272,0.8094435075885329,0.7874015748031497,0.8529411764705882,0.7733333333333333,"[[567, 164], [175, 873]]","[[42, 10], [17, 58]]"
7,28,0.655494749546051,0.8116919617762788,0.7874015748031497,0.8870967741935484,0.7333333333333333,"[[588, 143], [192, 856]]","[[45, 7], [20, 55]]"
7,29,0.6536288261413574,0.8111298482293423,0.7874015748031497,0.9,0.72,"[[614, 117], [219, 829]]","[[46, 6], [21, 54]]"
7,30,0.6559368968009949,0.8088813940415964,0.7874015748031497,0.9,0.72,"[[622, 109], [231, 817]]","[[46, 6], [21, 54]]"
7,31,0.6372435092926025,0.8038223721191681,0.7795275590551181,0.8983050847457628,0.7066666666666667,"[[628, 103], [246, 802]]","[[46, 6], [22, 53]]"
7,32,0.644156813621521,0.8004496908375491,0.7795275590551181,0.8983050847457628,0.7066666666666667,"[[636, 95], [260, 788]]","[[46, 6], [22, 53]]"
8,0,1.1180671453475952,0.5896571107363687,0.5984251968503937,0.5952380952380952,1.0,"[[1, 730], [0, 1048]]","[[1, 51], [0, 75]]"
8,1,2.0158958435058594,0.5896571107363687,0.5905511811023622,0.592,0.9866666666666667,"[[2, 729], [1, 1047]]","[[1, 51], [1, 74]]"
8,2,1.6572524309158325,0.6391231028667791,0.6141732283464567,0.6101694915254238,0.96,"[[106, 625], [17, 1031]]","[[6, 46], [3, 72]]"
8,3,1.168097734451294,0.6649803260258572,0.6299212598425197,0.8043478260869565,0.49333333333333335,"[[646, 85], [511, 537]]","[[43, 9], [38, 37]]"
8,4,0.8631258606910706,0.5570545250140528,0.49606299212598426,0.9230769230769231,0.16,"[[709, 22], [766, 282]]","[[51, 1], [63, 12]]"
8,5,0.9511916637420654,0.6318156267566049,0.6062992125984252,0.8787878787878788,0.38666666666666666,"[[681, 50], [605, 443]]","[[48, 4], [46, 29]]"
8,6,0.8580023646354675,0.7172568858909499,0.6929133858267716,0.8,0.64,"[[609, 122], [381, 667]]","[[40, 12], [27, 48]]"
8,7,0.7957701683044434,0.760539629005059,0.7086614173228346,0.7567567567567568,0.7466666666666667,"[[531, 200], [226, 822]]","[[34, 18], [19, 56]]"
8,8,0.7736105918884277,0.7734682405845981,0.7007874015748031,0.7228915662650602,0.8,"[[509, 222], [181, 867]]","[[29, 23], [15, 60]]"
8,9,0.7585005760192871,0.7830241708825183,0.6929133858267716,0.725,0.7733333333333333,"[[532, 199], [187, 861]]","[[30, 22], [17, 58]]"
8,10,0.7555432319641113,0.7734682405845981,0.6929133858267716,0.75,0.72,"[[578, 153], [250, 798]]","[[34, 18], [21, 54]]"
8,11,0.7463770508766174,0.7537942664418212,0.7007874015748031,0.8245614035087719,0.6266666666666667,"[[637, 94], [344, 704]]","[[42, 10], [28, 47]]"
8,12,0.7046787142753601,0.7403035413153457,0.6850393700787402,0.8301886792452831,0.5866666666666667,"[[663, 68], [394, 654]]","[[43, 9], [31, 44]]"
8,13,0.7145154476165771,0.7588532883642496,0.6850393700787402,0.7966101694915254,0.6266666666666667,"[[659, 72], [357, 691]]","[[40, 12], [28, 47]]"
8,14,0.7047436833381653,0.7740303541315345,0.6850393700787402,0.7868852459016393,0.64,"[[651, 80], [322, 726]]","[[39, 13], [27, 48]]"
8,15,0.6984373331069946,0.7886453063518831,0.7007874015748031,0.7846153846153846,0.68,"[[632, 99], [277, 771]]","[[38, 14], [24, 51]]"
8,16,0.6784766912460327,0.8010118043844857,0.7165354330708661,0.782608695652174,0.72,"[[604, 127], [227, 821]]","[[37, 15], [21, 54]]"
8,17,0.6649280190467834,0.807195053400787,0.7165354330708661,0.7746478873239436,0.7333333333333333,"[[584, 147], [196, 852]]","[[36, 16], [20, 55]]"
8,18,0.6678282618522644,0.8116919617762788,0.7086614173228346,0.7567567567567568,0.7466666666666667,"[[569, 162], [173, 875]]","[[34, 18], [19, 56]]"
8,19,0.667917013168335,0.8116919617762788,0.7165354330708661,0.76,0.76,"[[560, 171], [164, 884]]","[[34, 18], [18, 57]]"
8,20,0.6969451904296875,0.8167509836987071,0.7165354330708661,0.7746478873239436,0.7333333333333333,"[[577, 154], [172, 876]]","[[36, 16], [20, 55]]"
8,21,0.6540473103523254,0.8161888701517707,0.7165354330708661,0.7746478873239436,0.7333333333333333,"[[591, 140], [187, 861]]","[[36, 16], [20, 55]]"
8,22,0.6481415033340454,0.8133783024170883,0.7007874015748031,0.7846153846153846,0.68,"[[616, 115], [217, 831]]","[[38, 14], [24, 51]]"
8,23,0.6352032423019409,0.8122540753232153,0.6850393700787402,0.7777777777777778,0.6533333333333333,"[[628, 103], [231, 817]]","[[38, 14], [26, 49]]"
8,24,0.6385163068771362,0.8094435075885329,0.6850393700787402,0.7777777777777778,0.6533333333333333,"[[641, 90], [249, 799]]","[[38, 14], [26, 49]]"
8,25,0.6287070512771606,0.8032602585722316,0.6850393700787402,0.7868852459016393,0.64,"[[648, 83], [267, 781]]","[[39, 13], [27, 48]]"
9,0,1.0832794904708862,0.44631815626756605,0.44881889763779526,1.0,0.06666666666666667,"[[715, 16], [969, 79]]","[[52, 0], [70, 5]]"
9,1,1.1617209911346436,0.6093310848791456,0.6771653543307087,0.7833333333333333,0.6266666666666667,"[[511, 220], [475, 573]]","[[39, 13], [28, 47]]"
9,2,0.9975395202636719,0.6211354693648117,0.6535433070866141,0.7924528301886793,0.56,"[[582, 149], [525, 523]]","[[41, 11], [33, 42]]"
9,3,0.9241906404495239,0.6177627880831928,0.6535433070866141,0.9428571428571428,0.44,"[[683, 48], [632, 416]]","[[50, 2], [42, 33]]"
9,4,0.8775206804275513,0.6975829117481731,0.7637795275590551,0.9090909090909091,0.6666666666666666,"[[598, 133], [405, 643]]","[[47, 5], [25, 50]]"
9,5,0.8171496987342834,0.7228780213603148,0.7480314960629921,0.7529411764705882,0.8533333333333334,"[[427, 304], [189, 859]]","[[31, 21], [11, 64]]"
9,6,0.8272479176521301,0.729061270376616,0.7637795275590551,0.7368421052631579,0.9333333333333333,"[[340, 391], [91, 957]]","[[27, 25], [5, 70]]"
9,7,0.8658421039581299,0.7504215851602024,0.8110236220472441,0.8,0.9066666666666666,"[[477, 254], [190, 858]]","[[35, 17], [7, 68]]"
9,8,0.7806179523468018,0.7088251826869028,0.6850393700787402,0.9069767441860465,0.52,"[[636, 95], [423, 625]]","[[48, 4], [36, 39]]"
9,9,0.7941396236419678,0.7105115233277122,0.6692913385826772,0.9024390243902439,0.49333333333333335,"[[659, 72], [443, 605]]","[[48, 4], [38, 37]]"
9,10,0.8106304407119751,0.7476110174255199,0.7559055118110236,0.8928571428571429,0.6666666666666666,"[[617, 114], [335, 713]]","[[46, 6], [25, 50]]"
9,11,0.7343204021453857,0.7661607644744238,0.8031496062992126,0.8676470588235294,0.7866666666666666,"[[556, 175], [241, 807]]","[[43, 9], [16, 59]]"
9,12,0.7263733744621277,0.7717818999437887,0.8110236220472441,0.8591549295774648,0.8133333333333334,"[[530, 201], [205, 843]]","[[42, 10], [14, 61]]"
9,13,0.7157655954360962,0.7757166947723441,0.8267716535433071,0.8732394366197183,0.8266666666666667,"[[541, 190], [209, 839]]","[[43, 9], [13, 62]]"
9,14,0.726063072681427,0.7762788083192805,0.8110236220472441,0.8923076923076924,0.7733333333333333,"[[596, 135], [263, 785]]","[[45, 7], [17, 58]]"
9,15,0.6958905458450317,0.7655986509274874,0.7716535433070866,0.896551724137931,0.6933333333333334,"[[628, 103], [314, 734]]","[[46, 6], [23, 52]]"
9,16,0.6934406161308289,0.7582911748173131,0.7795275590551181,0.9272727272727272,0.68,"[[643, 88], [342, 706]]","[[48, 4], [24, 51]]"
9,17,0.6979085206985474,0.7723440134907251,0.7716535433070866,0.896551724137931,0.6933333333333334,"[[636, 95], [310, 738]]","[[46, 6], [23, 52]]"
9,18,0.6903272867202759,0.7863968521641371,0.8110236220472441,0.9047619047619048,0.76,"[[606, 125], [255, 793]]","[[46, 6], [18, 57]]"
9,19,0.6716968417167664,0.7982012366498032,0.8267716535433071,0.8840579710144928,0.8133333333333334,"[[586, 145], [214, 834]]","[[44, 8], [14, 61]]"
9,20,0.6655721664428711,0.7998875772906127,0.8267716535433071,0.8840579710144928,0.8133333333333334,"[[579, 152], [204, 844]]","[[44, 8], [14, 61]]"
9,21,0.669545590877533,0.8032602585722316,0.8188976377952756,0.8823529411764706,0.8,"[[590, 141], [209, 839]]","[[44, 8], [15, 60]]"
9,22,0.6609134674072266,0.7993254637436762,0.8188976377952756,0.90625,0.7733333333333333,"[[605, 126], [231, 817]]","[[46, 6], [17, 58]]"
10,0,1.4656834602355957,0.41090500281056774,0.4094488188976378,0.0,0.0,"[[730, 1], [1047, 1]]","[[52, 0], [75, 0]]"
10,1,2.27750563621521,0.41090500281056774,0.4094488188976378,0.0,0.0,"[[730, 1], [1047, 1]]","[[52, 0], [75, 0]]"
10,2,1.6820778846740723,0.5879707700955593,0.6299212598425197,0.85,0.4533333333333333,"[[585, 146], [587, 461]]","[[46, 6], [41, 34]]"
10,3,0.9594141244888306,0.6104553119730185,0.6062992125984252,0.6033057851239669,0.9733333333333334,"[[43, 688], [5, 1043]]","[[4, 48], [2, 73]]"
10,4,1.1246070861816406,0.596964586846543,0.5905511811023622,0.592,0.9866666666666667,"[[14, 717], [0, 1048]]","[[1, 51], [1, 74]]"
10,5,1.1443109512329102,0.6408094435075885,0.6456692913385826,0.631578947368421,0.96,"[[106, 625], [14, 1034]]","[[10, 42], [3, 72]]"
10,6,1.0417810678482056,0.7240022484541877,0.7322834645669292,0.7662337662337663,0.7866666666666666,"[[411, 320], [171, 877]]","[[34, 18], [16, 59]]"
10,7,0.8862593173980713,0.6621697582911749,0.6850393700787402,0.926829268292683,0.5066666666666667,"[[661, 70], [531, 517]]","[[49, 3], [37, 38]]"
10,8,0.8120222091674805,0.6194491287240023,0.6456692913385826,0.96875,0.41333333333333333,"[[703, 28], [649, 399]]","[[51, 1], [44, 31]]"
10,9,0.8560541272163391,0.6301292861157954,0.6535433070866141,0.9696969696969697,0.4266666666666667,"[[703, 28], [630, 418]]","[[51, 1], [43, 32]]"
10,10,0.8226326704025269,0.6700393479482856,0.6929133858267716,0.95,0.5066666666666667,"[[676, 55], [532, 516]]","[[50, 2], [37, 38]]"
10,11,0.7633922100067139,0.730185497470489,0.7480314960629921,0.9056603773584906,0.64,"[[632, 99], [381, 667]]","[[47, 5], [27, 48]]"
10,12,0.7442251443862915,0.7684092186621697,0.7716535433070866,0.8833333333333333,0.7066666666666667,"[[551, 180], [232, 816]]","[[45, 7], [22, 53]]"
10,13,0.740761935710907,0.7672849915682968,0.8110236220472441,0.8695652173913043,0.8,"[[505, 226], [188, 860]]","[[43, 9], [15, 60]]"
10,14,0.777438759803772,0.77796514896009,0.8188976377952756,0.8823529411764706,0.8,"[[530, 201], [194, 854]]","[[44, 8], [15, 60]]"
10,15,0.7377648949623108,0.7774030354131535,0.8267716535433071,0.9076923076923077,0.7866666666666666,"[[571, 160], [236, 812]]","[[46, 6], [16, 59]]"
10,16,0.6988053321838379,0.7790893760539629,0.7795275590551181,0.9122807017543859,0.6933333333333334,"[[615, 116], [277, 771]]","[[47, 5], [23, 52]]"
10,17,0.696182370185852,0.7717818999437887,0.7716535433070866,0.9259259259259259,0.6666666666666666,"[[641, 90], [316, 732]]","[[48, 4], [25, 50]]"
10,18,0.6972196102142334,0.762788083192805,0.7795275590551181,0.9607843137254902,0.6533333333333333,"[[656, 75], [347, 701]]","[[50, 2], [26, 49]]"
10,19,0.677370011806488,0.7571669477234402,0.7874015748031497,0.98,0.6533333333333333,"[[655, 76], [356, 692]]","[[51, 1], [26, 49]]"
10,20,0.6825200319290161,0.7700955593029792,0.7952755905511811,0.9803921568627451,0.6666666666666666,"[[651, 80], [329, 719]]","[[51, 1], [25, 50]]"
10,21,0.6682201623916626,0.7824620573355818,0.8346456692913385,0.9655172413793104,0.7466666666666667,"[[639, 92], [295, 753]]","[[50, 2], [19, 56]]"
10,22,0.6623252630233765,0.792017987633502,0.8582677165354331,0.9523809523809523,0.8,"[[622, 109], [261, 787]]","[[49, 3], [15, 60]]"
10,23,0.6551012992858887,0.8021360314783587,0.8818897637795275,0.9545454545454546,0.84,"[[611, 120], [232, 816]]","[[49, 3], [12, 63]]"
10,24,0.6459212303161621,0.807195053400787,0.8740157480314961,0.9538461538461539,0.8266666666666667,"[[600, 131], [212, 836]]","[[49, 3], [13, 62]]"
10,25,0.6375963687896729,0.8094435075885329,0.8740157480314961,0.9402985074626866,0.84,"[[598, 133], [206, 842]]","[[48, 4], [12, 63]]"
10,26,0.6378610134124756,0.8116919617762788,0.8740157480314961,0.9402985074626866,0.84,"[[591, 140], [195, 853]]","[[48, 4], [12, 63]]"
10,27,0.6445630192756653,0.8133783024170883,0.8661417322834646,0.953125,0.8133333333333334,"[[614, 117], [215, 833]]","[[49, 3], [14, 61]]"
10,28,0.621851921081543,0.806070826306914,0.8503937007874016,0.9666666666666667,0.7733333333333333,"[[642, 89], [256, 792]]","[[50, 2], [17, 58]]"
10,29,0.6158928871154785,0.8010118043844857,0.8346456692913385,0.9655172413793104,0.7466666666666667,"[[650, 81], [273, 775]]","[[50, 2], [19, 56]]"
10,30,0.6182245016098022,0.8021360314783587,0.8346456692913385,0.9655172413793104,0.7466666666666667,"[[651, 80], [272, 776]]","[[50, 2], [19, 56]]"
10,31,0.6034209728240967,0.8038223721191681,0.8503937007874016,0.9666666666666667,0.7733333333333333,"[[648, 83], [266, 782]]","[[50, 2], [17, 58]]"
10,32,0.6135208606719971,0.80831928049466,0.8503937007874016,0.9666666666666667,0.7733333333333333,"[[647, 84], [257, 791]]","[[50, 2], [17, 58]]"
11,0,1.7732492685317993,0.41034288926363127,0.4015748031496063,0.0,0.0,"[[725, 6], [1043, 5]]","[[51, 1], [75, 0]]"
11,1,2.258636236190796,0.40978077571669475,0.4015748031496063,0.0,0.0,"[[727, 4], [1046, 2]]","[[51, 1], [75, 0]]"
11,2,1.90106201171875,0.43395165823496346,0.4251968503937008,0.75,0.04,"[[712, 19], [988, 60]]","[[51, 1], [72, 3]]"
11,3,1.1015100479125977,0.6149522203485104,0.6377952755905512,0.6198347107438017,1.0,"[[66, 665], [20, 1028]]","[[6, 46], [0, 75]]"
11,4,0.9943469762802124,0.6048341765036538,0.6299212598425197,0.6147540983606558,1.0,"[[42, 689], [14, 1034]]","[[5, 47], [0, 75]]"
11,5,1.1016905307769775,0.7026419336706015,0.6850393700787402,0.6666666666666666,0.9333333333333333,"[[284, 447], [82, 966]]","[[17, 35], [5, 70]]"
11,6,0.9439576864242554,0.6891512085441259,0.6850393700787402,0.8571428571428571,0.56,"[[617, 114], [439, 609]]","[[45, 7], [33, 42]]"
11,7,0.8312457203865051,0.5722315907813378,0.5118110236220472,0.8823529411764706,0.2,"[[710, 21], [740, 308]]","[[50, 2], [60, 15]]"
11,8,0.8784282803535461,0.5722315907813378,0.5275590551181102,0.9411764705882353,0.21333333333333335,"[[713, 18], [743, 305]]","[[51, 1], [59, 16]]"
11,9,0.8982918858528137,0.6486790331646992,0.6141732283464567,0.9333333333333333,0.37333333333333335,"[[694, 37], [588, 460]]","[[50, 2], [47, 28]]"
11,10,0.7958016395568848,0.7431141090500281,0.7244094488188977,0.8846153846153846,0.6133333333333333,"[[631, 100], [357, 691]]","[[46, 6], [29, 46]]"
11,11,0.7586437463760376,0.7852726250702642,0.7559055118110236,0.8235294117647058,0.7466666666666667,"[[553, 178], [204, 844]]","[[40, 12], [19, 56]]"
11,12,0.7842519283294678,0.7830241708825183,0.7716535433070866,0.8194444444444444,0.7866666666666666,"[[544, 187], [199, 849]]","[[39, 13], [16, 59]]"
11,13,0.7576037645339966,0.7802136031478358,0.7322834645669292,0.8360655737704918,0.68,"[[591, 140], [251, 797]]","[[42, 10], [24, 51]]"
11,14,0.715478241443634,0.7633501967397415,0.7480314960629921,0.8909090909090909,0.6533333333333333,"[[632, 99], [322, 726]]","[[46, 6], [26, 49]]"
11,15,0.719918429851532,0.7611017425519955,0.7559055118110236,0.9074074074074074,0.6533333333333333,"[[639, 92], [333, 715]]","[[47, 5], [26, 49]]"
11,16,0.7033014893531799,0.760539629005059,0.7559055118110236,0.9074074074074074,0.6533333333333333,"[[642, 89], [337, 711]]","[[47, 5], [26, 49]]"
11,17,0.6833773255348206,0.7712197863968522,0.7716535433070866,0.9107142857142857,0.68,"[[636, 95], [312, 736]]","[[47, 5], [24, 51]]"
11,18,0.6836084127426147,0.790893760539629,0.7637795275590551,0.8813559322033898,0.6933333333333334,"[[624, 107], [265, 783]]","[[45, 7], [23, 52]]"
11,19,0.67484450340271,0.7959527824620574,0.7637795275590551,0.8688524590163934,0.7066666666666667,"[[620, 111], [252, 796]]","[[44, 8], [22, 53]]"
11,20,0.675230860710144,0.7970770095559303,0.7637795275590551,0.8813559322033898,0.6933333333333334,"[[624, 107], [254, 794]]","[[45, 7], [23, 52]]"
11,21,0.6724786758422852,0.7965148960089938,0.7716535433070866,0.896551724137931,0.6933333333333334,"[[631, 100], [262, 786]]","[[46, 6], [23, 52]]"
12,0,1.1799983978271484,0.5885328836424958,0.5905511811023622,0.5905511811023622,1.0,"[[2, 729], [3, 1045]]","[[0, 52], [0, 75]]"
12,1,1.8771307468414307,0.5896571107363687,0.6062992125984252,0.6,1.0,"[[8, 723], [7, 1041]]","[[2, 50], [0, 75]]"
12,2,1.6546473503112793,0.6216975829117481,0.6299212598425197,0.6228070175438597,0.9466666666666667,"[[103, 628], [45, 1003]]","[[9, 43], [4, 71]]"
12,3,1.1787850856781006,0.7082630691399663,0.6535433070866141,0.7719298245614035,0.5866666666666667,"[[550, 181], [338, 710]]","[[39, 13], [31, 44]]"
12,4,0.8482155799865723,0.5930297920179877,0.5118110236220472,0.8823529411764706,0.2,"[[692, 39], [685, 363]]","[[50, 2], [60, 15]]"
12,5,0.9404304027557373,0.6042720629567172,0.5354330708661418,0.9444444444444444,0.22666666666666666,"[[701, 30], [674, 374]]","[[51, 1], [58, 17]]"
12,6,0.966298520565033,0.6908375491849353,0.6771653543307087,0.925,0.49333333333333335,"[[667, 64], [486, 562]]","[[49, 3], [38, 37]]"
12,7,0.8752449154853821,0.7582911748173131,0.7244094488188977,0.8125,0.6933333333333334,"[[546, 185], [245, 803]]","[[40, 12], [23, 52]]"
12,8,0.7824405431747437,0.7566048341765037,0.7165354330708661,0.7142857142857143,0.8666666666666667,"[[406, 325], [108, 940]]","[[26, 26], [10, 65]]"
12,9,0.7880247831344604,0.7492973580663294,0.7165354330708661,0.7096774193548387,0.88,"[[386, 345], [101, 947]]","[[25, 27], [9, 66]]"
12,10,0.7622461318969727,0.7655986509274874,0.7322834645669292,0.7303370786516854,0.8666666666666667,"[[442, 289], [128, 920]]","[[28, 24], [10, 65]]"
12,11,0.7786873579025269,0.7774030354131535,0.7480314960629921,0.8115942028985508,0.7466666666666667,"[[547, 184], [212, 836]]","[[39, 13], [19, 56]]"
12,12,0.7303707003593445,0.7655986509274874,0.7244094488188977,0.8448275862068966,0.6533333333333333,"[[626, 105], [312, 736]]","[[43, 9], [26, 49]]"
12,13,0.7256451845169067,0.7419898819561551,0.7165354330708661,0.8679245283018868,0.6133333333333333,"[[660, 71], [388, 660]]","[[45, 7], [29, 46]]"
12,14,0.7216610908508301,0.7419898819561551,0.7322834645669292,0.8867924528301887,0.6266666666666667,"[[667, 64], [395, 653]]","[[46, 6], [28, 47]]"
12,15,0.7146463394165039,0.7577290612703766,0.7244094488188977,0.8703703703703703,0.6266666666666667,"[[652, 79], [352, 696]]","[[45, 7], [28, 47]]"
12,16,0.7186976075172424,0.7830241708825183,0.7322834645669292,0.8253968253968254,0.6933333333333334,"[[622, 109], [277, 771]]","[[41, 11], [23, 52]]"
12,17,0.6917976140975952,0.8004496908375491,0.7559055118110236,0.8142857142857143,0.76,"[[577, 154], [201, 847]]","[[39, 13], [18, 57]]"
12,18,0.6629929542541504,0.8021360314783587,0.7795275590551181,0.7974683544303798,0.84,"[[529, 202], [150, 898]]","[[36, 16], [12, 63]]"
12,19,0.7018833160400391,0.806070826306914,0.7716535433070866,0.7804878048780488,0.8533333333333334,"[[530, 201], [144, 904]]","[[34, 18], [11, 64]]"
12,20,0.6553435325622559,0.8077571669477235,0.7874015748031497,0.8076923076923077,0.84,"[[546, 185], [157, 891]]","[[37, 15], [12, 63]]"
12,21,0.6590993404388428,0.806070826306914,0.7795275590551181,0.821917808219178,0.8,"[[572, 159], [186, 862]]","[[39, 13], [15, 60]]"
12,22,0.6436375379562378,0.8043844856661045,0.7637795275590551,0.835820895522388,0.7466666666666667,"[[618, 113], [235, 813]]","[[41, 11], [19, 56]]"
12,23,0.6317836046218872,0.7863968521641371,0.7480314960629921,0.864406779661017,0.68,"[[645, 86], [294, 754]]","[[44, 8], [24, 51]]"
12,24,0.635828971862793,0.7796514896008994,0.7401574803149606,0.8888888888888888,0.64,"[[660, 71], [321, 727]]","[[46, 6], [27, 48]]"
12,25,0.6339507102966309,0.7852726250702642,0.7401574803149606,0.8888888888888888,0.64,"[[657, 74], [308, 740]]","[[46, 6], [27, 48]]"
12,26,0.6271690130233765,0.8015739179314222,0.7559055118110236,0.8666666666666667,0.6933333333333334,"[[642, 89], [264, 784]]","[[44, 8], [23, 52]]"
12,27,0.6143643856048584,0.8116919617762788,0.7795275590551181,0.8615384615384616,0.7466666666666667,"[[624, 107], [228, 820]]","[[43, 9], [19, 56]]"
12,28,0.6085376739501953,0.8178752107925801,0.7716535433070866,0.8285714285714286,0.7733333333333333,"[[607, 124], [200, 848]]","[[40, 12], [17, 58]]"
12,29,0.597628116607666,0.822372119168072,0.7874015748031497,0.8333333333333334,0.8,"[[595, 136], [180, 868]]","[[40, 12], [15, 60]]"
12,30,0.600182294845581,0.8218100056211355,0.8031496062992126,0.8378378378378378,0.8266666666666667,"[[585, 146], [171, 877]]","[[40, 12], [13, 62]]"
12,31,0.5943018198013306,0.8206857785272625,0.7952755905511811,0.8266666666666667,0.8266666666666667,"[[579, 152], [167, 881]]","[[39, 13], [13, 62]]"
12,32,0.6010979413986206,0.8234963462619449,0.8031496062992126,0.8378378378378378,0.8266666666666667,"[[585, 146], [168, 880]]","[[40, 12], [13, 62]]"
12,33,0.5950055122375488,0.8251826869027543,0.7952755905511811,0.8356164383561644,0.8133333333333334,"[[595, 136], [175, 873]]","[[40, 12], [14, 61]]"
12,34,0.592616617679596,0.8257448004496908,0.7716535433070866,0.8285714285714286,0.7733333333333333,"[[609, 122], [188, 860]]","[[40, 12], [17, 58]]"
12,35,0.5764001607894897,0.8251826869027543,0.7559055118110236,0.8235294117647058,0.7466666666666667,"[[622, 109], [202, 846]]","[[40, 12], [19, 56]]"
12,36,0.5763793587684631,0.8161888701517707,0.7480314960629921,0.8208955223880597,0.7333333333333333,"[[629, 102], [225, 823]]","[[40, 12], [20, 55]]"
12,37,0.5818952918052673,0.8128161888701517,0.7401574803149606,0.828125,0.7066666666666667,"[[634, 97], [236, 812]]","[[41, 11], [22, 53]]"
12,38,0.5801557302474976,0.8111298482293423,0.7401574803149606,0.828125,0.7066666666666667,"[[635, 96], [240, 808]]","[[41, 11], [22, 53]]"
12,39,0.5756862163543701,0.8122540753232153,0.7401574803149606,0.828125,0.7066666666666667,"[[635, 96], [238, 810]]","[[41, 11], [22, 53]]"
13,0,1.0433473587036133,0.5896571107363687,0.5905511811023622,0.5905511811023622,1.0,"[[1, 730], [0, 1048]]","[[0, 52], [0, 75]]"
13,1,2.211742877960205,0.59584035975267,0.5826771653543307,0.5887096774193549,0.9733333333333334,"[[20, 711], [8, 1040]]","[[1, 51], [2, 73]]"
13,2,1.5848983526229858,0.6750983698707139,0.6456692913385826,0.6923076923076923,0.72,"[[420, 311], [267, 781]]","[[28, 24], [21, 54]]"
13,3,0.9838986396789551,0.5323215289488477,0.5196850393700787,0.8181818181818182,0.24,"[[703, 28], [804, 244]]","[[48, 4], [57, 18]]"
13,4,0.9668369293212891,0.4688026981450253,0.4566929133858268,0.8,0.10666666666666667,"[[723, 8], [937, 111]]","[[50, 2], [67, 8]]"
13,5,1.1618393659591675,0.5300730747611018,0.5196850393700787,0.8888888888888888,0.21333333333333335,"[[713, 18], [818, 230]]","[[50, 2], [59, 16]]"
13,6,0.964304506778717,0.6930860033726813,0.6456692913385826,0.8409090909090909,0.49333333333333335,"[[664, 67], [479, 569]]","[[45, 7], [38, 37]]"
