Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
2,26,0.0645298957824707,0.7795275590551181,42,85,52,75,33,19,9,66
2,27,0.06165165826678276,0.7952755905511811,44,83,52,75,35,17,9,66
2,28,0.06100345775485039,0.7952755905511811,44,83,52,75,35,17,9,66
2,29,0.06022347882390022,0.7874015748031497,43,84,52,75,34,18,9,66
2,30,0.05528983473777771,0.7952755905511811,42,85,52,75,34,18,8,67
2,31,0.054962437599897385,0.7952755905511811,42,85,52,75,34,18,8,67
2,32,0.06166355311870575,0.8110236220472441,44,83,52,75,36,16,8,67
2,33,0.046125903725624084,0.8110236220472441,44,83,52,75,36,16,8,67
2,34,0.05205108970403671,0.8188976377952756,43,84,52,75,36,16,7,68
2,35,0.04473382607102394,0.8031496062992126,45,82,52,75,36,16,9,66
2,36,0.039958346635103226,0.8031496062992126,45,82,52,75,36,16,9,66
2,37,0.041234493255615234,0.8031496062992126,45,82,52,75,36,16,9,66
2,38,0.034652821719646454,0.8110236220472441,44,83,52,75,36,16,8,67
2,39,0.03275204449892044,0.8110236220472441,42,85,52,75,35,17,7,68
2,40,0.041564468294382095,0.8110236220472441,40,87,52,75,34,18,6,69
2,41,0.03571968153119087,0.8110236220472441,40,87,52,75,34,18,6,69
2,42,0.033545397222042084,0.8188976377952756,41,86,52,75,35,17,6,69
2,43,0.02797051891684532,0.8031496062992126,43,84,52,75,35,17,8,67
2,44,0.029175464063882828,0.8188976377952756,41,86,52,75,35,17,6,69
2,45,0.03034236468374729,0.8188976377952756,41,86,52,75,35,17,6,69
2,46,0.033150143921375275,0.8267716535433071,42,85,52,75,36,16,6,69
2,47,0.02668117545545101,0.8188976377952756,43,84,52,75,36,16,7,68
2,48,0.025844931602478027,0.8110236220472441,42,85,52,75,35,17,7,68
2,49,0.027060726657509804,0.8110236220472441,42,85,52,75,35,17,7,68
3,0,0.7015328407287598,0.5905511811023622,0,127,52,75,0,52,0,75
3,1,8.772006034851074,0.5905511811023622,0,127,52,75,0,52,0,75
3,2,1.5799685716629028,0.4094488188976378,127,0,52,75,52,0,75,0
3,3,0.6740030646324158,0.4094488188976378,127,0,52,75,52,0,75,0
3,4,0.8922747373580933,0.4094488188976378,127,0,52,75,52,0,75,0
3,5,0.8528071045875549,0.4094488188976378,127,0,52,75,52,0,75,0
3,6,0.7724636197090149,0.4094488188976378,127,0,52,75,52,0,75,0
3,7,0.7292195558547974,0.4094488188976378,127,0,52,75,52,0,75,0
3,8,0.70505690574646,0.4094488188976378,127,0,52,75,52,0,75,0
3,9,0.6938523054122925,0.4094488188976378,127,0,52,75,52,0,75,0
3,10,0.6809243559837341,0.4251968503937008,123,4,52,75,51,1,72,3
