Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
3,31,0.15452420711517334,0.8346456692913385,35,92,52,75,33,19,2,73
3,32,0.15218289196491241,0.8267716535433071,38,89,52,75,34,18,4,71
3,33,0.16152331233024597,0.84251968503937,44,83,52,75,38,14,6,69
3,34,0.12716364860534668,0.8503937007874016,49,78,52,75,41,11,8,67
3,35,0.1317174732685089,0.8503937007874016,53,74,52,75,43,9,10,65
3,36,0.1340879648923874,0.8582677165354331,54,73,52,75,44,8,10,65
3,37,0.1183166652917862,0.8503937007874016,51,76,52,75,42,10,9,66
3,38,0.10781838744878769,0.8503937007874016,49,78,52,75,41,11,8,67
3,39,0.10584919154644012,0.8740157480314961,46,81,52,75,41,11,5,70
3,40,0.09977938234806061,0.8503937007874016,49,78,52,75,41,11,8,67
3,41,0.09815604984760284,0.8661417322834646,53,74,52,75,44,8,9,66
3,42,0.09155149757862091,0.8661417322834646,57,70,52,75,46,6,11,64
3,43,0.09270568192005157,0.8661417322834646,57,70,52,75,46,6,11,64
3,44,0.08369407802820206,0.8661417322834646,59,68,52,75,47,5,12,63
3,45,0.08586317300796509,0.8740157480314961,60,67,52,75,48,4,12,63
3,46,0.1033627912402153,0.8740157480314961,60,67,52,75,48,4,12,63
3,47,0.09540923684835434,0.8661417322834646,55,72,52,75,45,7,10,65
3,48,0.07632380723953247,0.8661417322834646,55,72,52,75,45,7,10,65
3,49,0.07255696505308151,0.8661417322834646,55,72,52,75,45,7,10,65
4,0,0.7220513224601746,0.4094488188976378,127,0,52,75,52,0,75,0
4,1,41.17390441894531,0.4094488188976378,127,0,52,75,52,0,75,0
4,2,8.034769058227539,0.5905511811023622,0,127,52,75,0,52,0,75
4,3,1.9313454627990723,0.5039370078740157,13,114,52,75,1,51,12,63
4,4,2.1751883029937744,0.5826771653543307,1,126,52,75,0,52,1,74
4,5,1.3021519184112549,0.5669291338582677,5,122,52,75,1,51,4,71
4,6,0.8498017191886902,0.4251968503937008,33,94,52,75,6,46,27,48
4,7,0.7760949730873108,0.5275590551181102,44,83,52,75,18,34,26,49
4,8,0.9820532202720642,0.6614173228346457,63,64,52,75,36,16,27,48
4,9,0.774356484413147,0.7086614173228346,55,72,52,75,35,17,20,55
4,10,0.6696856617927551,0.6771653543307087,19,108,52,75,15,37,4,71
4,11,0.6267524361610413,0.5984251968503937,3,124,52,75,2,50,1,74
4,12,0.6169967651367188,0.5905511811023622,2,125,52,75,1,51,1,74
4,13,0.5989773273468018,0.5984251968503937,1,126,52,75,1,51,0,75
4,14,0.5725127458572388,0.5984251968503937,3,124,52,75,2,50,1,74
4,15,0.5330448150634766,0.6299212598425197,11,116,52,75,8,44,3,72
4,16,0.4971843659877777,0.6850393700787402,20,107,52,75,16,36,4,71
4,17,0.5076126456260681,0.7007874015748031,24,103,52,75,19,33,5,70
4,18,0.46471360325813293,0.7165354330708661,24,103,52,75,20,32,4,71
4,19,0.4393819272518158,0.7165354330708661,24,103,52,75,20,32,4,71
4,20,0.4490491449832916,0.7165354330708661,24,103,52,75,20,32,4,71
4,21,0.399017870426178,0.7401574803149606,29,98,52,75,24,28,5,70
4,22,0.3886438012123108,0.7559055118110236,35,92,52,75,28,24,7,68
4,23,0.38088178634643555,0.7795275590551181,36,91,52,75,30,22,6,69
4,24,0.3545128107070923,0.7795275590551181,36,91,52,75,30,22,6,69
4,25,0.3333969712257385,0.7716535433070866,37,90,52,75,30,22,7,68
4,26,0.3369016647338867,0.7716535433070866,43,84,52,75,33,19,10,65
4,27,0.3011186718940735,0.8267716535433071,54,73,52,75,42,10,12,63
4,28,0.28676292300224304,0.7874015748031497,59,68,52,75,42,10,17,58
4,29,0.26493039727211,0.7874015748031497,55,72,52,75,40,12,15,60
4,30,0.2662232518196106,0.7952755905511811,52,75,52,75,39,13,13,62
4,31,0.24529115855693817,0.7795275590551181,52,75,52,75,38,14,14,61
4,32,0.2356623113155365,0.7874015748031497,53,74,52,75,39,13,14,61
4,33,0.2219935655593872,0.7795275590551181,54,73,52,75,39,13,15,60
4,34,0.2063940465450287,0.7716535433070866,63,64,52,75,43,9,20,55
4,35,0.20398670434951782,0.7874015748031497,63,64,52,75,44,8,19,56
4,36,0.20214053988456726,0.7795275590551181,60,67,52,75,42,10,18,57
4,37,0.1777942180633545,0.7952755905511811,54,73,52,75,40,12,14,61
4,38,0.16988487541675568,0.8031496062992126,55,72,52,75,41,11,14,61
4,39,0.17854748666286469,0.7874015748031497,61,66,52,75,43,9,18,57
4,40,0.1542752981185913,0.7874015748031497,65,62,52,75,45,7,20,55
4,41,0.13861478865146637,0.7874015748031497,65,62,52,75,45,7,20,55
4,42,0.12511123716831207,0.7716535433070866,67,60,52,75,45,7,22,53
4,43,0.13073207437992096,0.7795275590551181,66,61,52,75,45,7,21,54
4,44,0.12375174462795258,0.7716535433070866,65,62,52,75,44,8,21,54
