Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
2,26,0.3242422640323639,0.7795275590551181,56,71,52,75,40,12,16,59
2,27,0.3152138888835907,0.7795275590551181,56,71,52,75,40,12,16,59
2,28,0.2942999303340912,0.7874015748031497,57,70,52,75,41,11,16,59
2,29,0.2836065888404846,0.8110236220472441,56,71,52,75,42,10,14,61
2,30,0.2942052483558655,0.8110236220472441,56,71,52,75,42,10,14,61
2,31,0.26175037026405334,0.8031496062992126,55,72,52,75,41,11,14,61
2,32,0.2591506242752075,0.8110236220472441,54,73,52,75,41,11,13,62
2,33,0.25293678045272827,0.8110236220472441,54,73,52,75,41,11,13,62
2,34,0.24704989790916443,0.8110236220472441,54,73,52,75,41,11,13,62
2,35,0.24734905362129211,0.8188976377952756,57,70,52,75,43,9,14,61
2,36,0.23518319427967072,0.8346456692913385,59,68,52,75,45,7,14,61
2,37,0.22106915712356567,0.8346456692913385,59,68,52,75,45,7,14,61
2,38,0.22456763684749603,0.84251968503937,60,67,52,75,46,6,14,61
2,39,0.22247806191444397,0.8346456692913385,57,70,52,75,44,8,13,62
2,40,0.2199621945619583,0.8031496062992126,53,74,52,75,40,12,13,62
2,41,0.21879097819328308,0.8031496062992126,53,74,52,75,40,12,13,62
2,42,0.19826321303844452,0.8031496062992126,55,72,52,75,41,11,14,61
2,43,0.19821037352085114,0.8110236220472441,52,75,52,75,40,12,12,63
2,44,0.20122568309307098,0.8110236220472441,52,75,52,75,40,12,12,63
2,45,0.19292832911014557,0.8267716535433071,46,81,52,75,38,14,8,67
2,46,0.18421125411987305,0.8267716535433071,46,81,52,75,38,14,8,67
2,47,0.19178904592990875,0.8188976377952756,45,82,52,75,37,15,8,67
2,48,0.18247762322425842,0.8188976377952756,47,80,52,75,38,14,9,66
2,49,0.18325728178024292,0.8267716535433071,50,77,52,75,40,12,10,65
3,0,0.6925804615020752,0.5905511811023622,0,127,52,75,0,52,0,75
3,1,3.232841968536377,0.6141732283464567,5,122,52,75,4,48,1,74
3,2,0.765758216381073,0.4094488188976378,127,0,52,75,52,0,75,0
3,3,0.6786266565322876,0.4094488188976378,127,0,52,75,52,0,75,0
3,4,0.8429701924324036,0.4094488188976378,127,0,52,75,52,0,75,0
3,5,0.8520032167434692,0.4094488188976378,127,0,52,75,52,0,75,0
3,6,0.801474928855896,0.4094488188976378,127,0,52,75,52,0,75,0
3,7,0.7622767686843872,0.4094488188976378,127,0,52,75,52,0,75,0
3,8,0.724911630153656,0.4094488188976378,127,0,52,75,52,0,75,0
3,9,0.6981989741325378,0.4094488188976378,127,0,52,75,52,0,75,0
3,10,0.676117479801178,0.4094488188976378,127,0,52,75,52,0,75,0
3,11,0.661971926689148,0.4094488188976378,127,0,52,75,52,0,75,0
3,12,0.6394810080528259,0.4094488188976378,127,0,52,75,52,0,75,0
3,13,0.6137031316757202,0.7244094488188977,29,98,52,75,23,29,6,69
3,14,0.5915511846542358,0.7086614173228346,23,104,52,75,19,33,4,71
3,15,0.5629958510398865,0.7401574803149606,29,98,52,75,24,28,5,70
3,16,0.5403760671615601,0.7637795275590551,34,93,52,75,28,24,6,69
3,17,0.5160083770751953,0.7637795275590551,32,95,52,75,27,25,5,70
3,18,0.49169766902923584,0.7244094488188977,25,102,52,75,21,31,4,71
3,19,0.46350204944610596,0.7401574803149606,25,102,52,75,22,30,3,72
3,20,0.4582770764827728,0.7795275590551181,32,95,52,75,28,24,4,71
3,21,0.42148831486701965,0.7716535433070866,35,92,52,75,29,23,6,69
3,22,0.41314899921417236,0.7716535433070866,33,94,52,75,28,24,5,70
3,23,0.39850640296936035,0.7795275590551181,30,97,52,75,27,25,3,72
3,24,0.3829185366630554,0.7716535433070866,31,96,52,75,27,25,4,71
3,25,0.3669116199016571,0.7952755905511811,38,89,52,75,32,20,6,69
3,26,0.3461880087852478,0.8188976377952756,43,84,52,75,36,16,7,68
3,27,0.3355129063129425,0.8031496062992126,37,90,52,75,32,20,5,70
3,28,0.3150034546852112,0.8031496062992126,37,90,52,75,32,20,5,70
3,29,0.3076412081718445,0.8110236220472441,44,83,52,75,36,16,8,67
3,30,0.29258179664611816,0.8031496062992126,47,80,52,75,37,15,10,65
3,31,0.276401162147522,0.7952755905511811,48,79,52,75,37,15,11,64
