Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
2,27,0.4396766126155853,0.6220472440944882,90,37,52,75,47,5,43,32
2,28,0.4275711476802826,0.6299212598425197,89,38,52,75,47,5,42,33
2,29,0.4075148403644562,0.6535433070866141,86,41,52,75,47,5,39,36
2,30,0.38778260350227356,0.6850393700787402,82,45,52,75,47,5,35,40
2,31,0.3636929392814636,0.7007874015748031,78,49,52,75,46,6,32,43
2,32,0.3489641547203064,0.7086614173228346,75,52,52,75,45,7,30,45
2,33,0.33473116159439087,0.7322834645669292,72,55,52,75,45,7,27,48
2,34,0.3193986415863037,0.7322834645669292,70,57,52,75,44,8,26,49
2,35,0.2984107732772827,0.7401574803149606,67,60,52,75,43,9,24,51
2,36,0.28106752038002014,0.7559055118110236,63,64,52,75,42,10,21,54
2,37,0.266978919506073,0.7637795275590551,62,65,52,75,42,10,20,55
2,38,0.25687408447265625,0.7559055118110236,63,64,52,75,42,10,21,54
2,39,0.2466108500957489,0.7559055118110236,63,64,52,75,42,10,21,54
2,40,0.2371276170015335,0.7559055118110236,63,64,52,75,42,10,21,54
2,41,0.22447672486305237,0.7480314960629921,60,67,52,75,40,12,20,55
2,42,0.23083418607711792,0.7401574803149606,61,66,52,75,40,12,21,54
2,43,0.21292400360107422,0.7401574803149606,61,66,52,75,40,12,21,54
2,44,0.20261405408382416,0.7401574803149606,63,64,52,75,41,11,22,53
2,45,0.19406753778457642,0.7480314960629921,62,65,52,75,41,11,21,54
2,46,0.20120444893836975,0.7480314960629921,62,65,52,75,41,11,21,54
2,47,0.1882784217596054,0.7480314960629921,60,67,52,75,40,12,20,55
2,48,0.18756987154483795,0.7559055118110236,59,68,52,75,40,12,19,56
2,49,0.174531951546669,0.7480314960629921,60,67,52,75,40,12,20,55
3,0,0.693286120891571,0.4094488188976378,127,0,52,75,52,0,75,0
3,1,3.8154003620147705,0.4094488188976378,127,0,52,75,52,0,75,0
3,2,0.8582559823989868,0.5905511811023622,0,127,52,75,0,52,0,75
3,3,0.7072111368179321,0.5905511811023622,0,127,52,75,0,52,0,75
3,4,0.9343294501304626,0.5905511811023622,0,127,52,75,0,52,0,75
3,5,0.8654378652572632,0.5905511811023622,0,127,52,75,0,52,0,75
3,6,0.7657623887062073,0.5905511811023622,0,127,52,75,0,52,0,75
3,7,0.7020300030708313,0.5905511811023622,0,127,52,75,0,52,0,75
3,8,0.6663540005683899,0.5905511811023622,0,127,52,75,0,52,0,75
3,9,0.6436420679092407,0.5905511811023622,0,127,52,75,0,52,0,75
3,10,0.6227366924285889,0.5905511811023622,0,127,52,75,0,52,0,75
3,11,0.5984930396080017,0.6062992125984252,2,125,52,75,2,50,0,75
3,12,0.5836522579193115,0.7401574803149606,49,78,52,75,34,18,15,60
3,13,0.5535039305686951,0.7559055118110236,65,62,52,75,43,9,22,53
3,14,0.5400049686431885,0.7559055118110236,67,60,52,75,44,8,23,52
3,15,0.5137956738471985,0.7795275590551181,60,67,52,75,42,10,18,57
3,16,0.4898579716682434,0.7716535433070866,55,72,52,75,39,13,16,59
3,17,0.47524747252464294,0.7716535433070866,55,72,52,75,39,13,16,59
3,18,0.4636032283306122,0.7952755905511811,64,63,52,75,45,7,19,56
3,19,0.4256404936313629,0.8110236220472441,66,61,52,75,47,5,19,56
3,20,0.4201597273349762,0.7952755905511811,60,67,52,75,43,9,17,58
