Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
8,13,0.41182443499565125,0.6456692913385826,45,82,52,75,26,26,19,56
8,14,0.3547084331512451,0.6692913385826772,32,95,52,75,21,31,11,64
8,15,0.2966834008693695,0.6614173228346457,29,98,52,75,19,33,10,65
8,16,0.2689440846443176,0.6614173228346457,25,102,52,75,17,35,8,67
8,17,0.2516309916973114,0.6456692913385826,33,94,52,75,20,32,13,62
8,18,0.21278607845306396,0.6850393700787402,38,89,52,75,25,27,13,62
8,19,0.20424170792102814,0.6771653543307087,39,88,52,75,25,27,14,61
8,20,0.18687066435813904,0.6771653543307087,37,90,52,75,24,28,13,62
8,21,0.15648934245109558,0.6771653543307087,37,90,52,75,24,28,13,62
8,22,0.14204302430152893,0.6771653543307087,39,88,52,75,25,27,14,61
8,23,0.1289985328912735,0.7007874015748031,40,87,52,75,27,25,13,62
8,24,0.12412519007921219,0.7086614173228346,41,86,52,75,28,24,13,62
8,25,0.10671541094779968,0.7007874015748031,38,89,52,75,26,26,12,63
8,26,0.09127429127693176,0.7086614173228346,39,88,52,75,27,25,12,63
8,27,0.087382972240448,0.7165354330708661,42,85,52,75,29,23,13,62
8,28,0.06652404367923737,0.6929133858267716,45,82,52,75,29,23,16,59
8,29,0.06558994203805923,0.6929133858267716,45,82,52,75,29,23,16,59
8,30,0.04952673986554146,0.7086614173228346,43,84,52,75,29,23,14,61
8,31,0.04660220071673393,0.7086614173228346,43,84,52,75,29,23,14,61
8,32,0.04390930384397507,0.7007874015748031,46,81,52,75,30,22,16,59
8,33,0.03965568169951439,0.7086614173228346,49,78,52,75,32,20,17,58
8,34,0.035627275705337524,0.7007874015748031,50,77,52,75,32,20,18,57
8,35,0.03550609201192856,0.7086614173228346,49,78,52,75,32,20,17,58
8,36,0.027467617765069008,0.7086614173228346,49,78,52,75,32,20,17,58
8,37,0.03324814513325691,0.7086614173228346,49,78,52,75,32,20,17,58
8,38,0.024809107184410095,0.7086614173228346,49,78,52,75,32,20,17,58
8,39,0.02989829145371914,0.7086614173228346,51,76,52,75,33,19,18,57
8,40,0.01837295852601528,0.7086614173228346,53,74,52,75,34,18,19,56
8,41,0.019663767889142036,0.7086614173228346,53,74,52,75,34,18,19,56
8,42,0.02331145666539669,0.7086614173228346,53,74,52,75,34,18,19,56
8,43,0.020282456651329994,0.7007874015748031,52,75,52,75,33,19,19,56
8,44,0.01777355745434761,0.7086614173228346,51,76,52,75,33,19,18,57
8,45,0.012831258587539196,0.7007874015748031,50,77,52,75,32,20,18,57
8,46,0.014470846392214298,0.6929133858267716,49,78,52,75,31,21,18,57
8,47,0.013951766304671764,0.6929133858267716,49,78,52,75,31,21,18,57
8,48,0.013009533286094666,0.6929133858267716,49,78,52,75,31,21,18,57
8,49,0.009987296536564827,0.7007874015748031,50,77,52,75,32,20,18,57
9,0,0.7217961549758911,0.5905511811023622,0,127,52,75,0,52,0,75
9,1,48.93370056152344,0.5905511811023622,0,127,52,75,0,52,0,75
9,2,7.464639186859131,0.4094488188976378,127,0,52,75,52,0,75,0
9,3,1.39170503616333,0.4094488188976378,127,0,52,75,52,0,75,0
9,4,1.5681846141815186,0.4094488188976378,127,0,52,75,52,0,75,0
9,5,0.9640652537345886,0.41732283464566927,126,1,52,75,52,0,74,1
9,6,0.8073496222496033,0.4330708661417323,124,3,52,75,52,0,72,3
9,7,0.5889924168586731,0.49606299212598426,116,11,52,75,52,0,64,11
9,8,0.5399544835090637,0.5905511811023622,74,53,52,75,37,15,37,38
9,9,0.4840719997882843,0.5905511811023622,64,63,52,75,32,20,32,43
9,10,0.41503646969795227,0.5669291338582677,67,60,52,75,32,20,35,40
9,11,0.3897947072982788,0.6299212598425197,77,50,52,75,41,11,36,39
9,12,0.3302420377731323,0.6614173228346457,81,46,52,75,45,7,36,39
9,13,0.28488266468048096,0.6850393700787402,84,43,52,75,48,4,36,39
9,14,0.2656892240047455,0.6692913385826772,88,39,52,75,49,3,39,36
9,15,0.23129798471927643,0.6614173228346457,93,34,52,75,51,1,42,33
9,16,0.20083649456501007,0.6771653543307087,91,36,52,75,51,1,40,35
9,17,0.16590650379657745,0.7007874015748031,86,41,52,75,50,2,36,39
9,18,0.1511618047952652,0.7086614173228346,85,42,52,75,50,2,35,40
9,19,0.12744319438934326,0.7086614173228346,85,42,52,75,50,2,35,40
9,20,0.11595200002193451,0.7244094488188977,83,44,52,75,50,2,33,42
9,21,0.09878868609666824,0.7244094488188977,83,44,52,75,50,2,33,42
9,22,0.089103102684021,0.7086614173228346,83,44,52,75,49,3,34,41
9,23,0.08174782991409302,0.7086614173228346,83,44,52,75,49,3,34,41
9,24,0.06963000446557999,0.7322834645669292,82,45,52,75,50,2,32,43
9,25,0.06339561194181442,0.7322834645669292,80,47,52,75,49,3,31,44
9,26,0.05171747878193855,0.7559055118110236,77,50,52,75,49,3,28,47
9,27,0.04692044109106064,0.7637795275590551,74,53,52,75,48,4,26,49
9,28,0.047072213143110275,0.7637795275590551,74,53,52,75,48,4,26,49
9,29,0.03425077348947525,0.7795275590551181,72,55,52,75,48,4,24,51
9,30,0.0347396619617939,0.7874015748031497,69,58,52,75,47,5,22,53
9,31,0.03569119796156883,0.8031496062992126,67,60,52,75,47,5,20,55
9,32,0.032652877271175385,0.7952755905511811,66,61,52,75,46,6,20,55
9,33,0.031118495389819145,0.7952755905511811,66,61,52,75,46,6,20,55
9,34,0.02295391634106636,0.8031496062992126,67,60,52,75,47,5,20,55
9,35,0.03294163569808006,0.8031496062992126,67,60,52,75,47,5,20,55
9,36,0.02231580950319767,0.8188976377952756,63,64,52,75,46,6,17,58
9,37,0.0180763341486454,0.8188976377952756,63,64,52,75,46,6,17,58
9,38,0.025124724954366684,0.8188976377952756,63,64,52,75,46,6,17,58
9,39,0.01454266719520092,0.8188976377952756,63,64,52,75,46,6,17,58
9,40,0.01316214632242918,0.8188976377952756,63,64,52,75,46,6,17,58
9,41,0.014115472324192524,0.8188976377952756,63,64,52,75,46,6,17,58
9,42,0.020097928121685982,0.8188976377952756,63,64,52,75,46,6,17,58
9,43,0.011268366128206253,0.8267716535433071,62,65,52,75,46,6,16,59
9,44,0.010720346122980118,0.8267716535433071,60,67,52,75,45,7,15,60
9,45,0.014342986978590488,0.8188976377952756,61,66,52,75,45,7,16,59
9,46,0.015348073095083237,0.8188976377952756,61,66,52,75,45,7,16,59
9,47,0.00702274264767766,0.8110236220472441,62,65,52,75,45,7,17,58
9,48,0.017939025536179543,0.8110236220472441,62,65,52,75,45,7,17,58
9,49,0.010444597341120243,0.8031496062992126,63,64,52,75,45,7,18,57
10,0,0.7838308215141296,0.5905511811023622,0,127,52,75,0,52,0,75
10,1,51.09095764160156,0.5905511811023622,0,127,52,75,0,52,0,75
10,2,10.6464262008667,0.4094488188976378,127,0,52,75,52,0,75,0
10,3,3.9344897270202637,0.4094488188976378,127,0,52,75,52,0,75,0
10,4,2.32865047454834,0.41732283464566927,126,1,52,75,52,0,74,1
10,5,2.086833953857422,0.4094488188976378,127,0,52,75,52,0,75,0
10,6,1.6033669710159302,0.4094488188976378,127,0,52,75,52,0,75,0
10,7,1.3775805234909058,0.48031496062992124,112,15,52,75,49,3,63,12
10,8,1.275763988494873,0.5433070866141733,102,25,52,75,48,4,54,21
10,9,1.1912637948989868,0.44881889763779526,120,7,52,75,51,1,69,6
10,10,1.1101739406585693,0.4094488188976378,125,2,52,75,51,1,74,1
10,11,1.0306967496871948,0.4094488188976378,125,2,52,75,51,1,74,1
10,12,0.9823116064071655,0.4094488188976378,125,2,52,75,51,1,74,1
10,13,0.9111665487289429,0.47244094488188976,117,10,52,75,51,1,66,9
10,14,0.837956428527832,0.6141732283464567,95,32,52,75,49,3,46,29
10,15,0.770882248878479,0.6692913385826772,74,53,52,75,42,10,32,43
10,16,0.7072324752807617,0.7007874015748031,72,55,52,75,43,9,29,46
10,17,0.6405283212661743,0.6692913385826772,76,51,52,75,43,9,33,42
10,18,0.5712462663650513,0.7165354330708661,76,51,52,75,46,6,30,45
10,19,0.5218855738639832,0.7322834645669292,70,57,52,75,44,8,26,49
10,20,0.4598783254623413,0.7244094488188977,65,62,52,75,41,11,24,51
10,21,0.451742023229599,0.7322834645669292,72,55,52,75,45,7,27,48
10,22,0.38612452149391174,0.7244094488188977,77,50,52,75,47,5,30,45
10,23,0.3796132206916809,0.7480314960629921,68,59,52,75,44,8,24,51
10,24,0.33732303977012634,0.7716535433070866,65,62,52,75,44,8,21,54
10,25,0.3266890048980713,0.7401574803149606,71,56,52,75,45,7,26,49
10,26,0.254843533039093,0.7244094488188977,77,50,52,75,47,5,30,45
10,27,0.2660617530345917,0.7637795275590551,72,55,52,75,47,5,25,50
10,28,0.22904211282730103,0.7874015748031497,65,62,52,75,45,7,20,55
10,29,0.22091233730316162,0.8031496062992126,65,62,52,75,46,6,19,56
10,30,0.19257570803165436,0.7874015748031497,69,58,52,75,47,5,22,53
10,31,0.17290040850639343,0.7795275590551181,70,57,52,75,47,5,23,52
10,32,0.16765040159225464,0.7952755905511811,68,59,52,75,47,5,21,54
10,33,0.14208108186721802,0.7952755905511811,64,63,52,75,45,7,19,56
10,34,0.12664222717285156,0.8110236220472441,60,67,52,75,44,8,16,59
10,35,0.13297432661056519,0.7952755905511811,62,65,52,75,44,8,18,57
10,36,0.11353734135627747,0.7874015748031497,65,62,52,75,45,7,20,55
10,37,0.10579168796539307,0.7952755905511811,66,61,52,75,46,6,20,55
10,38,0.11163147538900375,0.8110236220472441,60,67,52,75,44,8,16,59
10,39,0.08501879870891571,0.8188976377952756,57,70,52,75,43,9,14,61
10,40,0.08852555602788925,0.8267716535433071,56,71,52,75,43,9,13,62
10,41,0.09297578781843185,0.8188976377952756,59,68,52,75,44,8,15,60
10,42,0.06539018452167511,0.8110236220472441,62,65,52,75,45,7,17,58
10,43,0.07918506115674973,0.8110236220472441,60,67,52,75,44,8,16,59
10,44,0.07686842232942581,0.8188976377952756,57,70,52,75,43,9,14,61
10,45,0.053143300116062164,0.8188976377952756,51,76,52,75,40,12,11,64
10,46,0.07552295923233032,0.8188976377952756,51,76,52,75,40,12,11,64
10,47,0.0594688281416893,0.8110236220472441,52,75,52,75,40,12,12,63
10,48,0.042737629264593124,0.8267716535433071,54,73,52,75,42,10,12,63
10,49,0.04364491254091263,0.8346456692913385,57,70,52,75,44,8,13,62
11,0,1.1077715158462524,0.5905511811023622,0,127,52,75,0,52,0,75
11,1,50.78327560424805,0.5905511811023622,0,127,52,75,0,52,0,75
11,2,16.133249282836914,0.5905511811023622,0,127,52,75,0,52,0,75
11,3,1.9656199216842651,0.4094488188976378,127,0,52,75,52,0,75,0
11,4,3.0613901615142822,0.4094488188976378,127,0,52,75,52,0,75,0
11,5,2.5846104621887207,0.4094488188976378,125,2,52,75,51,1,74,1
11,6,1.708533763885498,0.5039370078740157,107,20,52,75,48,4,59,16
11,7,1.384685754776001,0.5433070866141733,80,47,52,75,37,15,43,32
11,8,1.237849473953247,0.5118110236220472,62,65,52,75,26,26,36,39
11,9,1.1382396221160889,0.5354330708661418,53,74,52,75,23,29,30,45
11,10,1.0664317607879639,0.5196850393700787,43,84,52,75,17,35,26,49
11,11,1.0204607248306274,0.5354330708661418,39,88,52,75,16,36,23,52
11,12,0.9713241457939148,0.5354330708661418,35,92,52,75,14,38,21,54
11,13,0.9113043546676636,0.5275590551181102,30,97,52,75,11,41,19,56
11,14,0.8745771050453186,0.5590551181102362,22,105,52,75,9,43,13,62
11,15,0.8350750803947449,0.5354330708661418,47,80,52,75,20,32,27,48
11,16,0.7784597873687744,0.5196850393700787,55,72,52,75,23,29,32,43
11,17,0.7444087266921997,0.5275590551181102,58,69,52,75,25,27,33,42
11,18,0.7141438126564026,0.5354330708661418,57,70,52,75,25,27,32,43
11,19,0.686124324798584,0.5433070866141733,56,71,52,75,25,27,31,44
11,20,0.6529972553253174,0.5590551181102362,50,77,52,75,23,29,27,48
11,21,0.6319143176078796,0.5748031496062992,40,87,52,75,19,33,21,54
11,22,0.6422244906425476,0.6062992125984252,52,75,52,75,27,25,25,50
11,23,0.5864123702049255,0.6535433070866141,58,69,52,75,33,19,25,50
11,24,0.5730721354484558,0.6456692913385826,61,66,52,75,34,18,27,48
11,25,0.5598410367965698,0.6614173228346457,65,62,52,75,37,15,28,47
11,26,0.5339691042900085,0.6850393700787402,70,57,52,75,41,11,29,46
11,27,0.5142976641654968,0.7086614173228346,73,54,52,75,44,8,29,46
11,28,0.4780924916267395,0.7322834645669292,70,57,52,75,44,8,26,49
11,29,0.4521264135837555,0.7322834645669292,72,55,52,75,45,7,27,48
11,30,0.4203515350818634,0.7480314960629921,68,59,52,75,44,8,24,51
11,31,0.3971080780029297,0.7637795275590551,62,65,52,75,42,10,20,55
11,32,0.37493205070495605,0.7637795275590551,64,63,52,75,43,9,21,54
11,33,0.3446947932243347,0.7559055118110236,57,70,52,75,39,13,18,57
11,34,0.31312763690948486,0.7637795275590551,52,75,52,75,37,15,15,60
11,35,0.3002849519252777,0.7559055118110236,51,76,52,75,36,16,15,60
11,36,0.28052493929862976,0.7716535433070866,45,82,52,75,34,18,11,64
11,37,0.25820407271385193,0.7795275590551181,46,81,52,75,35,17,11,64
11,38,0.24236109852790833,0.7795275590551181,46,81,52,75,35,17,11,64
11,39,0.222026064991951,0.7716535433070866,43,84,52,75,33,19,10,65
11,40,0.20400120317935944,0.7795275590551181,42,85,52,75,33,19,9,66
11,41,0.18972550332546234,0.7716535433070866,41,86,52,75,32,20,9,66
11,42,0.1810683310031891,0.7952755905511811,44,83,52,75,35,17,9,66
11,43,0.17372149229049683,0.8031496062992126,43,84,52,75,35,17,8,67
11,44,0.1494062840938568,0.7874015748031497,41,86,52,75,33,19,8,67
11,45,0.1493312567472458,0.8031496062992126,43,84,52,75,35,17,8,67
11,46,0.14069077372550964,0.7952755905511811,42,85,52,75,34,18,8,67
11,47,0.12419099360704422,0.8031496062992126,43,84,52,75,35,17,8,67
11,48,0.1114850714802742,0.8031496062992126,43,84,52,75,35,17,8,67
11,49,0.11235128343105316,0.8031496062992126,43,84,52,75,35,17,8,67
12,0,0.8852264285087585,0.4094488188976378,127,0,52,75,52,0,75,0
12,1,47.17403030395508,0.4094488188976378,127,0,52,75,52,0,75,0
12,2,9.478961944580078,0.4094488188976378,127,0,52,75,52,0,75,0
12,3,0.7955184578895569,0.5905511811023622,6,121,52,75,3,49,3,72
12,4,0.8788439631462097,0.5984251968503937,5,122,52,75,3,49,2,73
12,5,0.7758458256721497,0.5905511811023622,6,121,52,75,3,49,3,72
12,6,0.9937196969985962,0.6062992125984252,6,121,52,75,4,48,2,73
12,7,0.7018999457359314,0.6062992125984252,6,121,52,75,4,48,2,73
12,8,0.689496636390686,0.6220472440944882,4,123,52,75,4,48,0,75
12,9,0.6366525888442993,0.6299212598425197,5,122,52,75,5,47,0,75
12,10,0.6881832480430603,0.6535433070866141,8,119,52,75,8,44,0,75
12,11,0.5536371469497681,0.6929133858267716,13,114,52,75,13,39,0,75
12,12,0.5093242526054382,0.6929133858267716,13,114,52,75,13,39,0,75
12,13,0.4629981219768524,0.7480314960629921,26,101,52,75,23,29,3,72
12,14,0.46246951818466187,0.7637795275590551,26,101,52,75,24,28,2,73
12,15,0.41202956438064575,0.7480314960629921,28,99,52,75,24,28,4,71
12,16,0.4017521142959595,0.7716535433070866,37,90,52,75,30,22,7,68
12,17,0.35115766525268555,0.7559055118110236,45,82,52,75,33,19,12,63
12,18,0.35363301634788513,0.7480314960629921,46,81,52,75,33,19,13,62
12,19,0.2994704246520996,0.7716535433070866,47,80,52,75,35,17,12,63
12,20,0.2987944781780243,0.7637795275590551,50,77,52,75,36,16,14,61
12,21,0.24942320585250854,0.7716535433070866,53,74,52,75,38,14,15,60
12,22,0.23921005427837372,0.7637795275590551,50,77,52,75,36,16,14,61
12,23,0.20934268832206726,0.7795275590551181,48,79,52,75,36,16,12,63
12,24,0.19600310921669006,0.7874015748031497,45,82,52,75,35,17,10,65
12,25,0.17581965029239655,0.7874015748031497,47,80,52,75,36,16,11,64
12,26,0.1561250537633896,0.7795275590551181,44,83,52,75,34,18,10,65
12,27,0.14729930460453033,0.7874015748031497,39,88,52,75,32,20,7,68
12,28,0.12761858105659485,0.7795275590551181,40,87,52,75,32,20,8,67
12,29,0.12202250957489014,0.7874015748031497,47,80,52,75,36,16,11,64
12,30,0.10096865147352219,0.7716535433070866,55,72,52,75,39,13,16,59
12,31,0.10416767001152039,0.7874015748031497,55,72,52,75,40,12,15,60
12,32,0.08117124438285828,0.8031496062992126,57,70,52,75,42,10,15,60
12,33,0.08218055218458176,0.8031496062992126,59,68,52,75,43,9,16,59
12,34,0.07016536593437195,0.8110236220472441,64,63,52,75,46,6,18,57
12,35,0.06367869675159454,0.8031496062992126,65,62,52,75,46,6,19,56
12,36,0.06456054002046585,0.8031496062992126,65,62,52,75,46,6,19,56
12,37,0.05988773703575134,0.8031496062992126,63,64,52,75,45,7,18,57
12,38,0.05047062411904335,0.8031496062992126,63,64,52,75,45,7,18,57
12,39,0.0440194308757782,0.7716535433070866,59,68,52,75,41,11,18,57
12,40,0.040407609194517136,0.7716535433070866,57,70,52,75,40,12,17,58
12,41,0.04200388491153717,0.7637795275590551,56,71,52,75,39,13,17,58
12,42,0.03505178168416023,0.7795275590551181,54,73,52,75,39,13,15,60
12,43,0.030604733154177666,0.7716535433070866,53,74,52,75,38,14,15,60
12,44,0.037033312022686005,0.7795275590551181,54,73,52,75,39,13,15,60
12,45,0.030835429206490517,0.7716535433070866,53,74,52,75,38,14,15,60
12,46,0.023182803764939308,0.7716535433070866,55,72,52,75,39,13,16,59
12,47,0.02585165947675705,0.7795275590551181,56,71,52,75,40,12,16,59
12,48,0.02262074314057827,0.7795275590551181,56,71,52,75,40,12,16,59
12,49,0.02027798816561699,0.7795275590551181,56,71,52,75,40,12,16,59
13,0,0.7308394312858582,0.4094488188976378,127,0,52,75,52,0,75,0
13,1,52.08280944824219,0.4094488188976378,127,0,52,75,52,0,75,0
13,2,10.897185325622559,0.5905511811023622,0,127,52,75,0,52,0,75
13,3,4.189789295196533,0.5905511811023622,0,127,52,75,0,52,0,75
13,4,3.7108330726623535,0.5984251968503937,1,126,52,75,1,51,0,75
13,5,1.024082899093628,0.5590551181102362,84,43,52,75,40,12,44,31
13,6,0.5937545299530029,0.5275590551181102,82,45,52,75,37,15,45,30
13,7,0.6619765162467957,0.5433070866141733,78,49,52,75,36,16,42,33
13,8,0.6776595711708069,0.5748031496062992,62,65,52,75,30,22,32,43
13,9,0.6247936487197876,0.5748031496062992,48,79,52,75,23,29,25,50
13,10,0.5640074014663696,0.5826771653543307,29,98,52,75,14,38,15,60
13,11,0.4814184308052063,0.6456692913385826,17,110,52,75,12,40,5,70
13,12,0.4989367723464966,0.6299212598425197,9,118,52,75,7,45,2,73
13,13,0.45766714215278625,0.6299212598425197,7,120,52,75,6,46,1,74
13,14,0.32761579751968384,0.6299212598425197,5,122,52,75,5,47,0,75
13,15,0.3540574908256531,0.6299212598425197,5,122,52,75,5,47,0,75
13,16,0.2689778804779053,0.6299212598425197,5,122,52,75,5,47,0,75
13,17,0.26608961820602417,0.6299212598425197,5,122,52,75,5,47,0,75
13,18,0.23877808451652527,0.6299212598425197,5,122,52,75,5,47,0,75
13,19,0.2018648236989975,0.6850393700787402,12,115,52,75,12,40,0,75
13,20,0.238009512424469,0.6850393700787402,12,115,52,75,12,40,0,75
13,21,0.16894114017486572,0.6929133858267716,13,114,52,75,13,39,0,75
13,22,0.17451545596122742,0.6929133858267716,15,112,52,75,14,38,1,74
13,23,0.14755091071128845,0.7007874015748031,18,109,52,75,16,36,2,73
13,24,0.12242472171783447,0.7007874015748031,20,107,52,75,17,35,3,72
13,25,0.12343226373195648,0.7007874015748031,20,107,52,75,17,35,3,72
13,26,0.0978974848985672,0.7086614173228346,19,108,52,75,17,35,2,73
13,27,0.09651022404432297,0.7086614173228346,19,108,52,75,17,35,2,73
13,28,0.10059510916471481,0.7244094488188977,21,106,52,75,19,33,2,73
13,29,0.07626323401927948,0.7401574803149606,29,98,52,75,24,28,5,70
13,30,0.06950957328081131,0.7244094488188977,31,96,52,75,24,28,7,68
13,31,0.0689021423459053,0.7401574803149606,33,94,52,75,26,26,7,68
13,32,0.05605605989694595,0.7401574803149606,33,94,52,75,26,26,7,68
13,33,0.05256952717900276,0.7401574803149606,33,94,52,75,26,26,7,68
13,34,0.04682860150933266,0.7401574803149606,33,94,52,75,26,26,7,68
13,35,0.0462835431098938,0.7401574803149606,33,94,52,75,26,26,7,68
13,36,0.042511507868766785,0.7559055118110236,39,88,52,75,30,22,9,66
13,37,0.04136080667376518,0.7637795275590551,40,87,52,75,31,21,9,66
13,38,0.041331835091114044,0.7637795275590551,40,87,52,75,31,21,9,66
13,39,0.03201767057180405,0.7637795275590551,40,87,52,75,31,21,9,66
13,40,0.02411467209458351,0.7480314960629921,38,89,52,75,29,23,9,66
13,41,0.028718367218971252,0.7480314960629921,38,89,52,75,29,23,9,66
13,42,0.02732151746749878,0.7716535433070866,41,86,52,75,32,20,9,66
13,43,0.026900330558419228,0.7716535433070866,43,84,52,75,33,19,10,65
13,44,0.022247692570090294,0.7795275590551181,44,83,52,75,34,18,10,65
13,45,0.017521344125270844,0.7795275590551181,44,83,52,75,34,18,10,65
13,46,0.019255783408880234,0.7874015748031497,45,82,52,75,35,17,10,65
13,47,0.017636161297559738,0.7874015748031497,47,80,52,75,36,16,11,64
13,48,0.01693720743060112,0.7874015748031497,47,80,52,75,36,16,11,64
13,49,0.014331594109535217,0.7874015748031497,47,80,52,75,36,16,11,64
14,0,0.902956485748291,0.41732283464566927,127,0,53,74,53,0,74,0
14,1,50.3243408203125,0.41732283464566927,127,0,53,74,53,0,74,0
14,2,11.510650634765625,0.41732283464566927,127,0,53,74,53,0,74,0
14,3,0.8238056302070618,0.5669291338582677,4,123,53,74,1,52,3,71
14,4,1.1512725353240967,0.5826771653543307,2,125,53,74,1,52,1,73
14,5,0.9876871109008789,0.5826771653543307,0,127,53,74,0,53,0,74
14,6,0.8409271836280823,0.5826771653543307,0,127,53,74,0,53,0,74
14,7,0.7478872537612915,0.5826771653543307,0,127,53,74,0,53,0,74
14,8,0.679816484451294,0.5826771653543307,0,127,53,74,0,53,0,74
14,9,0.641563892364502,0.5826771653543307,0,127,53,74,0,53,0,74
14,10,0.5903926491737366,0.5826771653543307,0,127,53,74,0,53,0,74
14,11,0.573415994644165,0.6141732283464567,4,123,53,74,4,49,0,74
14,12,0.5497944951057434,0.6299212598425197,8,119,53,74,7,46,1,73
14,13,0.4866948127746582,0.6299212598425197,12,115,53,74,9,44,3,71
14,14,0.45097851753234863,0.6850393700787402,23,104,53,74,18,35,5,69
14,15,0.5059590339660645,0.6850393700787402,23,104,53,74,18,35,5,69
14,16,0.4263460338115692,0.7086614173228346,28,99,53,74,22,31,6,68
14,17,0.37241294980049133,0.7322834645669292,31,96,53,74,25,28,6,68
14,18,0.37276414036750793,0.7559055118110236,34,93,53,74,28,25,6,68
14,19,0.3335600793361664,0.7401574803149606,32,95,53,74,26,27,6,68
14,20,0.3234224021434784,0.7637795275590551,37,90,53,74,30,23,7,67
14,21,0.29491639137268066,0.7637795275590551,41,86,53,74,32,21,9,65
14,22,0.26617196202278137,0.7795275590551181,43,84,53,74,34,19,9,65
14,23,0.26061636209487915,0.7559055118110236,40,87,53,74,31,22,9,65
14,24,0.22160804271697998,0.7480314960629921,37,90,53,74,29,24,8,66
14,25,0.20833322405815125,0.7480314960629921,41,86,53,74,31,22,10,64
14,26,0.1939965784549713,0.7637795275590551,43,84,53,74,33,20,10,64
14,27,0.1791759580373764,0.7637795275590551,43,84,53,74,33,20,10,64
14,28,0.16180533170700073,0.7716535433070866,42,85,53,74,33,20,9,65
14,29,0.1428106427192688,0.7559055118110236,40,87,53,74,31,22,9,65
14,30,0.14337590336799622,0.7795275590551181,43,84,53,74,34,19,9,65
14,31,0.12345041334629059,0.7716535433070866,44,83,53,74,34,19,10,64
14,32,0.11964423209428787,0.7795275590551181,47,80,53,74,36,17,11,63
14,33,0.10393963009119034,0.7952755905511811,45,82,53,74,36,17,9,65
14,34,0.08915380388498306,0.7795275590551181,45,82,53,74,35,18,10,64
14,35,0.08548352122306824,0.7874015748031497,46,81,53,74,36,17,10,64
14,36,0.07330194115638733,0.7952755905511811,47,80,53,74,37,16,10,64
14,37,0.06904538720846176,0.7874015748031497,52,75,53,74,39,14,13,61
14,38,0.06166182458400726,0.7795275590551181,51,76,53,74,38,15,13,61
14,39,0.06136583909392357,0.7874015748031497,46,81,53,74,36,17,10,64
14,40,0.05424795672297478,0.7716535433070866,44,83,53,74,34,19,10,64
14,41,0.049033816903829575,0.7795275590551181,47,80,53,74,36,17,11,63
14,42,0.04703067988157272,0.7795275590551181,51,76,53,74,38,15,13,61
14,43,0.04644775390625,0.7559055118110236,50,77,53,74,36,17,14,60
14,44,0.04399813339114189,0.7480314960629921,49,78,53,74,35,18,14,60
14,45,0.032734982669353485,0.7716535433070866,44,83,53,74,34,19,10,64
14,46,0.029355505481362343,0.7716535433070866,44,83,53,74,34,19,10,64
14,47,0.02736382558941841,0.7637795275590551,45,82,53,74,34,19,11,63
14,48,0.030520359054207802,0.7637795275590551,45,82,53,74,34,19,11,63
14,49,0.02528574876487255,0.7559055118110236,48,79,53,74,35,18,13,61
15,0,0.9646198153495789,0.5826771653543307,0,127,53,74,0,53,0,74
15,1,45.43889617919922,0.5826771653543307,0,127,53,74,0,53,0,74
15,2,10.286216735839844,0.5826771653543307,0,127,53,74,0,53,0,74
15,3,4.643312454223633,0.41732283464566927,127,0,53,74,53,0,74,0
15,4,1.3819533586502075,0.41732283464566927,127,0,53,74,53,0,74,0
15,5,1.6417226791381836,0.41732283464566927,127,0,53,74,53,0,74,0
15,6,1.5227389335632324,0.4330708661417323,125,2,53,74,53,0,72,2
15,7,1.350326418876648,0.5748031496062992,93,34,53,74,46,7,47,27
15,8,1.2636985778808594,0.6771653543307087,64,63,53,74,38,15,26,48
15,9,1.1865371465682983,0.6771653543307087,50,77,53,74,31,22,19,55
15,10,1.123808741569519,0.6377952755905512,41,86,53,74,24,29,17,57
15,11,1.039797306060791,0.6692913385826772,43,84,53,74,27,26,16,58
15,12,0.9494608044624329,0.7086614173228346,52,75,53,74,34,19,18,56
15,13,0.876636803150177,0.7007874015748031,59,68,53,74,37,16,22,52
15,14,0.8304977416992188,0.7086614173228346,46,81,53,74,31,22,15,59
15,15,0.7498517036437988,0.6850393700787402,29,98,53,74,21,32,8,66
15,16,0.6542935967445374,0.6614173228346457,22,105,53,74,16,37,6,68
15,17,0.5835692882537842,0.6614173228346457,20,107,53,74,15,38,5,69
15,18,0.5277405381202698,0.6614173228346457,26,101,53,74,18,35,8,66
15,19,0.4380570650100708,0.7007874015748031,33,94,53,74,24,29,9,65
15,20,0.40153205394744873,0.7637795275590551,41,86,53,74,32,21,9,65
15,21,0.385174036026001,0.7795275590551181,41,86,53,74,33,20,8,66
15,22,0.38979777693748474,0.8110236220472441,47,80,53,74,38,15,9,65
15,23,0.3636769652366638,0.8110236220472441,55,72,53,74,42,11,13,61
15,24,0.3405319154262543,0.7874015748031497,62,65,53,74,44,9,18,56
15,25,0.30710434913635254,0.7874015748031497,62,65,53,74,44,9,18,56
15,26,0.27294015884399414,0.7795275590551181,67,60,53,74,46,7,21,53
15,27,0.24517153203487396,0.7322834645669292,75,52,53,74,47,6,28,46
15,28,0.20937733352184296,0.7322834645669292,77,50,53,74,48,5,29,45
15,29,0.18595078587532043,0.7322834645669292,75,52,53,74,47,6,28,46
15,30,0.17036643624305725,0.7637795275590551,71,56,53,74,47,6,24,50
