Fold,Epoch,Train_Loss,Test_Loss,Train_Acc,Test_Acc,Precision,Recall,Train_CM,Test_CM
4,33,0.4365060329437256,0.531861424446106,0.8145025295109612,0.7637795275590551,0.8947368421052632,0.68,"[[636, 95], [235, 813]]","[[46, 6], [24, 51]]"
4,34,0.4382351040840149,0.5320484042167664,0.8128161888701517,0.7637795275590551,0.8947368421052632,0.68,"[[637, 94], [239, 809]]","[[46, 6], [24, 51]]"
4,35,0.4251199960708618,0.5323376655578613,0.8133783024170883,0.7637795275590551,0.8947368421052632,0.68,"[[640, 91], [241, 807]]","[[46, 6], [24, 51]]"
4,36,0.4344789385795593,0.5329275727272034,0.8100056211354694,0.7637795275590551,0.8947368421052632,0.68,"[[640, 91], [247, 801]]","[[46, 6], [24, 51]]"
4,37,0.4318505525588989,0.5340996980667114,0.8077571669477235,0.7637795275590551,0.8947368421052632,0.68,"[[645, 86], [256, 792]]","[[46, 6], [24, 51]]"
4,38,0.4280189871788025,0.5346105098724365,0.8088813940415964,0.7637795275590551,0.8947368421052632,0.68,"[[647, 84], [256, 792]]","[[46, 6], [24, 51]]"
4,39,0.42456507682800293,0.5350707173347473,0.807195053400787,0.7637795275590551,0.8947368421052632,0.68,"[[647, 84], [259, 789]]","[[46, 6], [24, 51]]"
4,40,0.43370321393013,0.5357362031936646,0.8055087127599775,0.7637795275590551,0.8947368421052632,0.68,"[[648, 83], [263, 785]]","[[46, 6], [24, 51]]"
4,41,0.428962767124176,0.5363060832023621,0.8055087127599775,0.7637795275590551,0.8947368421052632,0.68,"[[649, 82], [264, 784]]","[[46, 6], [24, 51]]"
4,42,0.4339234530925751,0.5370848178863525,0.804946599213041,0.7637795275590551,0.8947368421052632,0.68,"[[651, 80], [267, 781]]","[[46, 6], [24, 51]]"
4,43,0.4267057776451111,0.5378795862197876,0.8032602585722316,0.7637795275590551,0.8947368421052632,0.68,"[[652, 79], [271, 777]]","[[46, 6], [24, 51]]"
4,44,0.4332965612411499,0.5383946895599365,0.8021360314783587,0.7637795275590551,0.8947368421052632,0.68,"[[652, 79], [273, 775]]","[[46, 6], [24, 51]]"
4,45,0.4292273223400116,0.5385705828666687,0.8026981450252951,0.7637795275590551,0.8947368421052632,0.68,"[[653, 78], [273, 775]]","[[46, 6], [24, 51]]"
5,0,1.46719491481781,0.8260283470153809,0.5874086565486228,0.5905511811023622,0.5905511811023622,1.0,"[[5, 726], [8, 1040]]","[[0, 52], [0, 75]]"
5,1,0.9342871308326721,0.7286598086357117,0.4867903316469927,0.4881889763779528,0.6041666666666666,0.38666666666666666,"[[391, 340], [573, 475]]","[[33, 19], [46, 29]]"
5,2,0.725771963596344,0.7905833125114441,0.4418212478920742,0.4330708661417323,0.8,0.05333333333333334,"[[711, 20], [973, 75]]","[[51, 1], [71, 4]]"
5,3,0.7727091908454895,0.737170398235321,0.45531197301854975,0.4409448818897638,0.8333333333333334,0.06666666666666667,"[[717, 14], [955, 93]]","[[51, 1], [70, 5]]"
5,4,0.7272032499313354,0.6386030912399292,0.552557616638561,0.5354330708661418,0.8636363636363636,0.25333333333333335,"[[683, 48], [748, 300]]","[[49, 3], [56, 19]]"
5,5,0.6672837734222412,0.578281581401825,0.6666666666666666,0.7165354330708661,0.8679245283018868,0.6133333333333333,"[[547, 184], [409, 639]]","[[45, 7], [29, 46]]"
5,6,0.630370020866394,0.5669970512390137,0.68690275435638,0.7244094488188977,0.7857142857142857,0.7333333333333333,"[[484, 247], [310, 738]]","[[37, 15], [20, 55]]"
5,7,0.6509242653846741,0.5520047545433044,0.6975829117481731,0.7559055118110236,0.8235294117647058,0.7466666666666667,"[[500, 231], [307, 741]]","[[40, 12], [19, 56]]"
5,8,0.614457368850708,0.5330044031143188,0.7043282743114109,0.7637795275590551,0.8688524590163934,0.7066666666666667,"[[571, 160], [366, 682]]","[[44, 8], [22, 53]]"
5,9,0.5869455337524414,0.5222293138504028,0.7015177065767285,0.7244094488188977,0.8846153846153846,0.6133333333333333,"[[632, 99], [432, 616]]","[[46, 6], [29, 46]]"
5,10,0.5655072927474976,0.5163472294807434,0.7026419336706015,0.7007874015748031,0.8936170212765957,0.56,"[[659, 72], [457, 591]]","[[47, 5], [33, 42]]"
5,11,0.5508123636245728,0.5108372569084167,0.6992692523889825,0.7007874015748031,0.8936170212765957,0.56,"[[675, 56], [479, 569]]","[[47, 5], [33, 42]]"
5,12,0.5461555123329163,0.49671056866645813,0.7127599775154582,0.7559055118110236,0.8928571428571429,0.6666666666666666,"[[666, 65], [446, 602]]","[[46, 6], [25, 50]]"
5,13,0.5380187630653381,0.4790024757385254,0.7391793142214728,0.7952755905511811,0.9016393442622951,0.7333333333333333,"[[651, 80], [384, 664]]","[[46, 6], [20, 55]]"
5,14,0.5182186365127563,0.46668949723243713,0.7537942664418212,0.8031496062992126,0.890625,0.76,"[[622, 109], [329, 719]]","[[45, 7], [18, 57]]"
5,15,0.5096223950386047,0.4595305025577545,0.761663856098932,0.8031496062992126,0.8787878787878788,0.7733333333333333,"[[592, 139], [285, 763]]","[[44, 8], [17, 58]]"
5,16,0.5020254850387573,0.4552367329597473,0.7723440134907251,0.8031496062992126,0.8571428571428571,0.8,"[[580, 151], [254, 794]]","[[42, 10], [15, 60]]"
5,17,0.49692437052726746,0.44979459047317505,0.7734682405845981,0.7952755905511811,0.855072463768116,0.7866666666666666,"[[584, 147], [256, 792]]","[[42, 10], [16, 59]]"
5,18,0.4925459027290344,0.44430339336395264,0.7678471051152332,0.7795275590551181,0.8507462686567164,0.76,"[[603, 128], [285, 763]]","[[42, 10], [18, 57]]"
5,19,0.4840264320373535,0.4418259263038635,0.7729061270376616,0.7874015748031497,0.8636363636363636,0.76,"[[633, 98], [306, 742]]","[[43, 9], [18, 57]]"
5,20,0.47768357396125793,0.44413140416145325,0.7650365373805509,0.7874015748031497,0.8636363636363636,0.76,"[[652, 79], [339, 709]]","[[43, 9], [18, 57]]"
5,21,0.4735216796398163,0.4449015259742737,0.761663856098932,0.7795275590551181,0.8507462686567164,0.76,"[[654, 77], [347, 701]]","[[42, 10], [18, 57]]"
5,22,0.4888019263744354,0.4434267580509186,0.7689713322091062,0.7795275590551181,0.8507462686567164,0.76,"[[651, 80], [331, 717]]","[[42, 10], [18, 57]]"
5,23,0.47036924958229065,0.44176536798477173,0.7762788083192805,0.7795275590551181,0.8507462686567164,0.76,"[[644, 87], [311, 737]]","[[42, 10], [18, 57]]"
5,24,0.4628658592700958,0.44084540009498596,0.7875210792580101,0.7874015748031497,0.8529411764705882,0.7733333333333333,"[[639, 92], [286, 762]]","[[42, 10], [17, 58]]"
5,25,0.46369045972824097,0.4402232766151428,0.7931422147273749,0.7795275590551181,0.8405797101449275,0.7733333333333333,"[[631, 100], [268, 780]]","[[41, 11], [17, 58]]"
5,26,0.4640447199344635,0.4401101768016815,0.7982012366498032,0.7874015748031497,0.8428571428571429,0.7866666666666666,"[[620, 111], [248, 800]]","[[41, 11], [16, 59]]"
5,27,0.45544031262397766,0.4404463768005371,0.7998875772906127,0.7874015748031497,0.8428571428571429,0.7866666666666666,"[[618, 113], [243, 805]]","[[41, 11], [16, 59]]"
5,28,0.45021942257881165,0.4409239888191223,0.7982012366498032,0.7874015748031497,0.8428571428571429,0.7866666666666666,"[[614, 117], [242, 806]]","[[41, 11], [16, 59]]"
6,0,1.0213396549224854,0.7404133081436157,0.6076447442383361,0.5748031496062992,0.5929203539823009,0.8933333333333333,"[[116, 615], [83, 965]]","[[6, 46], [8, 67]]"
6,1,0.7192128300666809,0.755495548248291,0.6228218100056211,0.5905511811023622,0.5950413223140496,0.96,"[[116, 615], [56, 992]]","[[3, 49], [3, 72]]"
6,2,0.7141057252883911,0.6606467962265015,0.6840921866216976,0.6929133858267716,0.7195121951219512,0.7866666666666666,"[[403, 328], [234, 814]]","[[29, 23], [16, 59]]"
6,3,0.6403064131736755,0.6099288463592529,0.6514896008993817,0.6062992125984252,0.7906976744186046,0.4533333333333333,"[[627, 104], [516, 532]]","[[43, 9], [41, 34]]"
6,4,0.6297533512115479,0.6018979549407959,0.641371557054525,0.6377952755905512,0.8717948717948718,0.4533333333333333,"[[651, 80], [558, 490]]","[[47, 5], [41, 34]]"
6,5,0.62317955493927,0.579362154006958,0.6728499156829679,0.6299212598425197,0.8181818181818182,0.48,"[[632, 99], [483, 565]]","[[44, 8], [39, 36]]"
6,6,0.5836707949638367,0.5670506358146667,0.7032040472175379,0.6929133858267716,0.8103448275862069,0.6266666666666667,"[[581, 150], [378, 670]]","[[41, 11], [28, 47]]"
6,7,0.5745536684989929,0.5562102794647217,0.732433951658235,0.7244094488188977,0.8125,0.6933333333333334,"[[566, 165], [311, 737]]","[[40, 12], [23, 52]]"
6,8,0.5653634071350098,0.5353837609291077,0.7453625632377741,0.7401574803149606,0.8387096774193549,0.6933333333333334,"[[583, 148], [305, 743]]","[[42, 10], [23, 52]]"
6,9,0.5376505255699158,0.515851616859436,0.7436762225969646,0.7716535433070866,0.8833333333333333,0.7066666666666667,"[[607, 124], [332, 716]]","[[45, 7], [22, 53]]"
6,10,0.5343631505966187,0.5068570971488953,0.746486790331647,0.7716535433070866,0.9107142857142857,0.68,"[[617, 114], [337, 711]]","[[47, 5], [24, 51]]"
6,11,0.5183789134025574,0.5010311603546143,0.7599775154581225,0.7874015748031497,0.9285714285714286,0.6933333333333334,"[[618, 113], [314, 734]]","[[48, 4], [23, 52]]"
6,12,0.5093010663986206,0.4957141876220703,0.7695334457560428,0.8267716535433071,0.9344262295081968,0.76,"[[608, 123], [287, 761]]","[[48, 4], [18, 57]]"
6,13,0.5037405490875244,0.4926843047142029,0.7762788083192805,0.8110236220472441,0.8923076923076924,0.7733333333333333,"[[597, 134], [264, 784]]","[[45, 7], [17, 58]]"
6,14,0.4910234212875366,0.49122679233551025,0.7790893760539629,0.8031496062992126,0.890625,0.76,"[[601, 130], [263, 785]]","[[45, 7], [18, 57]]"
6,15,0.4878334403038025,0.4920087158679962,0.7818999437886454,0.8031496062992126,0.9032258064516129,0.7466666666666667,"[[610, 121], [267, 781]]","[[46, 6], [19, 56]]"
6,16,0.4801875054836273,0.49386054277420044,0.7897695334457561,0.7952755905511811,0.8888888888888888,0.7466666666666667,"[[613, 118], [256, 792]]","[[45, 7], [19, 56]]"
6,17,0.47557333111763,0.496299147605896,0.7863968521641371,0.7952755905511811,0.9016393442622951,0.7333333333333333,"[[620, 111], [269, 779]]","[[46, 6], [20, 55]]"
6,18,0.4675084948539734,0.49939048290252686,0.7841483979763912,0.7952755905511811,0.9016393442622951,0.7333333333333333,"[[628, 103], [281, 767]]","[[46, 6], [20, 55]]"
6,19,0.46110817790031433,0.5015190243721008,0.7818999437886454,0.7874015748031497,0.9,0.72,"[[634, 97], [291, 757]]","[[46, 6], [21, 54]]"
6,20,0.45731815695762634,0.5024905800819397,0.7813378302417088,0.7795275590551181,0.8852459016393442,0.72,"[[633, 98], [291, 757]]","[[45, 7], [21, 54]]"
6,21,0.4539968967437744,0.5017309784889221,0.7897695334457561,0.7795275590551181,0.8852459016393442,0.72,"[[630, 101], [273, 775]]","[[45, 7], [21, 54]]"
6,22,0.45979323983192444,0.5009421706199646,0.7993254637436762,0.7874015748031497,0.8870967741935484,0.7333333333333333,"[[621, 110], [247, 801]]","[[45, 7], [20, 55]]"
6,23,0.44985783100128174,0.5018297433853149,0.8043844856661045,0.7795275590551181,0.873015873015873,0.7333333333333333,"[[615, 116], [232, 816]]","[[44, 8], [20, 55]]"
6,24,0.45094597339630127,0.5035171508789062,0.80831928049466,0.7874015748031497,0.8636363636363636,0.76,"[[605, 126], [215, 833]]","[[43, 9], [18, 57]]"
6,25,0.44584915041923523,0.5043540000915527,0.8105677346824058,0.7874015748031497,0.8636363636363636,0.76,"[[603, 128], [209, 839]]","[[43, 9], [18, 57]]"
6,26,0.4457778036594391,0.5041276812553406,0.8105677346824058,0.7952755905511811,0.8656716417910447,0.7733333333333333,"[[602, 129], [208, 840]]","[[43, 9], [17, 58]]"
7,0,0.8782739043235779,0.9545155763626099,0.4210230466554244,0.4094488188976378,0.5,0.08,"[[616, 115], [915, 133]]","[[46, 6], [69, 6]]"
7,1,0.9433739185333252,0.8239232301712036,0.4609331084879146,0.4330708661417323,0.7142857142857143,0.06666666666666667,"[[664, 67], [892, 156]]","[[50, 2], [70, 5]]"
7,2,0.7825235724449158,0.652558445930481,0.6166385609893198,0.5669291338582677,0.717391304347826,0.44,"[[548, 183], [499, 549]]","[[39, 13], [42, 33]]"
7,3,0.6803615093231201,0.6333721876144409,0.6739741427768409,0.6377952755905512,0.6986301369863014,0.68,"[[355, 376], [204, 844]]","[[30, 22], [24, 51]]"
7,4,0.7232867479324341,0.6135971546173096,0.6919617762788083,0.6771653543307087,0.75,0.68,"[[427, 304], [244, 804]]","[[35, 17], [24, 51]]"
7,5,0.6741820573806763,0.5808623433113098,0.6902754356379989,0.6692913385826772,0.8666666666666667,0.52,"[[558, 173], [378, 670]]","[[46, 6], [36, 39]]"
7,6,0.6424227952957153,0.5961745977401733,0.6290050590219224,0.6141732283464567,0.90625,0.38666666666666666,"[[669, 62], [598, 450]]","[[49, 3], [46, 29]]"
7,7,0.6175475716590881,0.6123555898666382,0.6155143338954469,0.5748031496062992,0.9565217391304348,0.29333333333333333,"[[697, 34], [650, 398]]","[[51, 1], [53, 22]]"
7,8,0.6138625741004944,0.5825828909873962,0.6469926925238898,0.6141732283464567,0.9642857142857143,0.36,"[[679, 52], [576, 472]]","[[51, 1], [48, 27]]"
7,9,0.5853800773620605,0.5488299131393433,0.6981450252951096,0.6062992125984252,0.8571428571428571,0.4,"[[646, 85], [452, 596]]","[[47, 5], [45, 30]]"
7,10,0.5680724382400513,0.5267560482025146,0.7397414277684092,0.7244094488188977,0.8846153846153846,0.6133333333333333,"[[572, 159], [304, 744]]","[[46, 6], [29, 46]]"
7,11,0.5637134313583374,0.5196408629417419,0.7492973580663294,0.7401574803149606,0.85,0.68,"[[541, 190], [256, 792]]","[[43, 9], [24, 51]]"
7,12,0.5591630339622498,0.5102726817131042,0.7498594716132658,0.7559055118110236,0.8928571428571429,0.6666666666666666,"[[558, 173], [272, 776]]","[[46, 6], [25, 50]]"
7,13,0.5671892166137695,0.5109134316444397,0.7391793142214728,0.6850393700787402,0.8571428571428571,0.56,"[[615, 116], [348, 700]]","[[45, 7], [33, 42]]"
7,14,0.5337746143341064,0.5409491658210754,0.7206295671725689,0.6929133858267716,0.9090909090909091,0.5333333333333333,"[[670, 61], [436, 612]]","[[48, 4], [35, 40]]"
7,15,0.5386950969696045,0.5520706176757812,0.7195053400786959,0.6850393700787402,0.9069767441860465,0.52,"[[680, 51], [448, 600]]","[[48, 4], [36, 39]]"
7,16,0.536677896976471,0.5302374362945557,0.7279370432827431,0.7007874015748031,0.9111111111111111,0.5466666666666666,"[[669, 62], [422, 626]]","[[48, 4], [34, 41]]"
7,17,0.5051970481872559,0.5008247494697571,0.7560427206295671,0.7165354330708661,0.8823529411764706,0.6,"[[641, 90], [344, 704]]","[[46, 6], [30, 45]]"
7,18,0.49715694785118103,0.48312848806381226,0.7644744238336144,0.7401574803149606,0.875,0.6533333333333333,"[[612, 119], [300, 748]]","[[45, 7], [26, 49]]"
7,19,0.4878756105899811,0.47669488191604614,0.7729061270376616,0.7480314960629921,0.8771929824561403,0.6666666666666666,"[[598, 133], [271, 777]]","[[45, 7], [25, 50]]"
7,20,0.4953215718269348,0.4748135209083557,0.7723440134907251,0.7480314960629921,0.8771929824561403,0.6666666666666666,"[[600, 131], [274, 774]]","[[45, 7], [25, 50]]"
7,21,0.49632394313812256,0.47558948397636414,0.77796514896009,0.7480314960629921,0.8771929824561403,0.6666666666666666,"[[616, 115], [280, 768]]","[[45, 7], [25, 50]]"
7,22,0.4828284978866577,0.47886955738067627,0.7751545812254075,0.7401574803149606,0.875,0.6533333333333333,"[[624, 107], [293, 755]]","[[45, 7], [26, 49]]"
7,23,0.4884259104728699,0.4881938397884369,0.7706576728499157,0.7401574803149606,0.9038461538461539,0.6266666666666667,"[[643, 88], [320, 728]]","[[47, 5], [28, 47]]"
7,24,0.47728782892227173,0.4968165457248688,0.7639123102866779,0.7401574803149606,0.9038461538461539,0.6266666666666667,"[[647, 84], [336, 712]]","[[47, 5], [28, 47]]"
7,25,0.4778898358345032,0.5014762282371521,0.761663856098932,0.7401574803149606,0.9038461538461539,0.6266666666666667,"[[650, 81], [343, 705]]","[[47, 5], [28, 47]]"
7,26,0.49102649092674255,0.4991453289985657,0.762788083192805,0.7401574803149606,0.9038461538461539,0.6266666666666667,"[[650, 81], [341, 707]]","[[47, 5], [28, 47]]"
8,0,0.8232384920120239,0.9397982358932495,0.4682405845980888,0.44881889763779526,0.8571428571428571,0.08,"[[702, 29], [917, 131]]","[[51, 1], [69, 6]]"
8,1,0.925625741481781,0.768111526966095,0.5255761663856099,0.5196850393700787,0.85,0.22666666666666666,"[[666, 65], [779, 269]]","[[49, 3], [58, 17]]"
8,2,0.7899683117866516,0.6420032978057861,0.6655424395727937,0.6456692913385826,0.7678571428571429,0.5733333333333334,"[[547, 184], [411, 637]]","[[39, 13], [32, 43]]"
8,3,0.6432340741157532,0.6492788791656494,0.688026981450253,0.6692913385826772,0.7538461538461538,0.6533333333333333,"[[475, 256], [299, 749]]","[[36, 16], [26, 49]]"
8,4,0.6332269906997681,0.6366522312164307,0.7003934794828556,0.6850393700787402,0.7777777777777778,0.6533333333333333,"[[505, 226], [307, 741]]","[[38, 14], [26, 49]]"
8,5,0.6455410122871399,0.6300567388534546,0.6964586846543002,0.6692913385826772,0.8,0.5866666666666667,"[[596, 135], [405, 643]]","[[41, 11], [31, 44]]"
8,6,0.5778313875198364,0.637959361076355,0.6958965711073637,0.6220472440944882,0.7872340425531915,0.49333333333333335,"[[635, 96], [445, 603]]","[[42, 10], [38, 37]]"
8,7,0.5718489289283752,0.6292937397956848,0.7240022484541877,0.6299212598425197,0.78,0.52,"[[626, 105], [386, 662]]","[[41, 11], [36, 39]]"
8,8,0.5520447492599487,0.6221190094947815,0.7504215851602024,0.6850393700787402,0.7611940298507462,0.68,"[[570, 161], [283, 765]]","[[36, 16], [24, 51]]"
8,9,0.555950939655304,0.62363600730896,0.7684092186621697,0.6850393700787402,0.7464788732394366,0.7066666666666667,"[[561, 170], [242, 806]]","[[34, 18], [22, 53]]"
8,10,0.5317070484161377,0.6247815489768982,0.774592467678471,0.6929133858267716,0.7647058823529411,0.6933333333333334,"[[579, 152], [249, 799]]","[[36, 16], [23, 52]]"
8,11,0.5211073160171509,0.6273161768913269,0.774592467678471,0.6929133858267716,0.7727272727272727,0.68,"[[606, 125], [276, 772]]","[[37, 15], [24, 51]]"
8,12,0.5090756416320801,0.6358169317245483,0.7639123102866779,0.6535433070866141,0.7540983606557377,0.6133333333333333,"[[639, 92], [328, 720]]","[[37, 15], [29, 46]]"
8,13,0.5093133449554443,0.6422913074493408,0.7554806070826307,0.6614173228346457,0.7666666666666667,0.6133333333333333,"[[646, 85], [350, 698]]","[[38, 14], [29, 46]]"
8,14,0.5063872933387756,0.6484956741333008,0.7537942664418212,0.6692913385826772,0.7894736842105263,0.6,"[[659, 72], [366, 682]]","[[40, 12], [30, 45]]"
8,15,0.4942689538002014,0.6399744153022766,0.7717818999437887,0.6771653543307087,0.7931034482758621,0.6133333333333333,"[[648, 83], [323, 725]]","[[40, 12], [29, 46]]"
8,16,0.49126288294792175,0.6287754774093628,0.7875210792580101,0.6771653543307087,0.765625,0.6533333333333333,"[[617, 114], [264, 784]]","[[37, 15], [26, 49]]"
8,17,0.4788545072078705,0.6266811490058899,0.7880831928049467,0.6771653543307087,0.765625,0.6533333333333333,"[[614, 117], [260, 788]]","[[37, 15], [26, 49]]"
8,18,0.4687846004962921,0.6250597834587097,0.790893760539629,0.6850393700787402,0.7692307692307693,0.6666666666666666,"[[611, 120], [252, 796]]","[[37, 15], [25, 50]]"
8,19,0.4595654010772705,0.624090850353241,0.7903316469926925,0.6850393700787402,0.7692307692307693,0.6666666666666666,"[[611, 120], [253, 795]]","[[37, 15], [25, 50]]"
8,20,0.4609971344470978,0.6225101351737976,0.7948285553681844,0.6929133858267716,0.7727272727272727,0.68,"[[608, 123], [242, 806]]","[[37, 15], [24, 51]]"
8,21,0.46154963970184326,0.6210721731185913,0.7970770095559303,0.6929133858267716,0.7727272727272727,0.68,"[[603, 128], [233, 815]]","[[37, 15], [24, 51]]"
8,22,0.46329787373542786,0.6205583214759827,0.7982012366498032,0.6850393700787402,0.7692307692307693,0.6666666666666666,"[[608, 123], [236, 812]]","[[37, 15], [25, 50]]"
8,23,0.47443488240242004,0.6209394931793213,0.7959527824620574,0.7007874015748031,0.7936507936507936,0.6666666666666666,"[[614, 117], [246, 802]]","[[39, 13], [25, 50]]"
8,24,0.45500704646110535,0.6215329170227051,0.7948285553681844,0.6929133858267716,0.8,0.64,"[[620, 111], [254, 794]]","[[40, 12], [27, 48]]"
8,25,0.45314228534698486,0.623340904712677,0.7937043282743114,0.7007874015748031,0.8135593220338984,0.64,"[[631, 100], [267, 781]]","[[41, 11], [27, 48]]"
8,26,0.45821478962898254,0.6237673163414001,0.7937043282743114,0.7007874015748031,0.8135593220338984,0.64,"[[635, 96], [271, 777]]","[[41, 11], [27, 48]]"
8,27,0.45518311858177185,0.6232571601867676,0.7942664418212478,0.7007874015748031,0.8135593220338984,0.64,"[[635, 96], [270, 778]]","[[41, 11], [27, 48]]"
8,28,0.4497871696949005,0.622111976146698,0.7959527824620574,0.7007874015748031,0.8135593220338984,0.64,"[[635, 96], [267, 781]]","[[41, 11], [27, 48]]"
8,29,0.4466685950756073,0.6209934949874878,0.7987633501967397,0.7165354330708661,0.8305084745762712,0.6533333333333333,"[[637, 94], [264, 784]]","[[42, 10], [26, 49]]"
8,30,0.4479196071624756,0.618960976600647,0.7998875772906127,0.7165354330708661,0.819672131147541,0.6666666666666666,"[[634, 97], [259, 789]]","[[41, 11], [25, 50]]"
8,31,0.4493992328643799,0.6159939169883728,0.8032602585722316,0.7086614173228346,0.8064516129032258,0.6666666666666666,"[[631, 100], [250, 798]]","[[40, 12], [25, 50]]"
8,32,0.4426575303077698,0.6140405535697937,0.8026981450252951,0.7086614173228346,0.8064516129032258,0.6666666666666666,"[[625, 106], [245, 803]]","[[40, 12], [25, 50]]"
8,33,0.4434635043144226,0.6123306751251221,0.804946599213041,0.7007874015748031,0.7936507936507936,0.6666666666666666,"[[623, 108], [239, 809]]","[[39, 13], [25, 50]]"
8,34,0.44042322039604187,0.6105107665061951,0.8077571669477235,0.7007874015748031,0.7936507936507936,0.6666666666666666,"[[620, 111], [231, 817]]","[[39, 13], [25, 50]]"
8,35,0.43626832962036133,0.6092147827148438,0.8094435075885329,0.7007874015748031,0.7936507936507936,0.6666666666666666,"[[619, 112], [227, 821]]","[[39, 13], [25, 50]]"
8,36,0.4389711022377014,0.6088752150535583,0.8100056211354694,0.7007874015748031,0.7936507936507936,0.6666666666666666,"[[620, 111], [227, 821]]","[[39, 13], [25, 50]]"
8,37,0.4357714354991913,0.608572244644165,0.8100056211354694,0.6929133858267716,0.78125,0.6666666666666666,"[[620, 111], [227, 821]]","[[38, 14], [25, 50]]"
8,38,0.44334647059440613,0.6089684367179871,0.8088813940415964,0.6929133858267716,0.78125,0.6666666666666666,"[[621, 110], [230, 818]]","[[38, 14], [25, 50]]"
8,39,0.4363235533237457,0.6091734170913696,0.8088813940415964,0.7007874015748031,0.7936507936507936,0.6666666666666666,"[[624, 107], [233, 815]]","[[39, 13], [25, 50]]"
8,40,0.44348451495170593,0.6096809506416321,0.807195053400787,0.7007874015748031,0.7936507936507936,0.6666666666666666,"[[627, 104], [239, 809]]","[[39, 13], [25, 50]]"
8,41,0.4306214153766632,0.6106813549995422,0.8032602585722316,0.7086614173228346,0.8064516129032258,0.6666666666666666,"[[633, 98], [252, 796]]","[[40, 12], [25, 50]]"
8,42,0.43828892707824707,0.6112457513809204,0.8026981450252951,0.7086614173228346,0.8064516129032258,0.6666666666666666,"[[635, 96], [255, 793]]","[[40, 12], [25, 50]]"
8,43,0.43339866399765015,0.6119493246078491,0.8015739179314222,0.7086614173228346,0.8064516129032258,0.6666666666666666,"[[637, 94], [259, 789]]","[[40, 12], [25, 50]]"
9,0,2.2966389656066895,1.2181061506271362,0.41090500281056774,0.4015748031496063,0.0,0.0,"[[727, 4], [1044, 4]]","[[51, 1], [75, 0]]"
9,1,1.1588753461837769,0.714579164981842,0.5778527262507026,0.5433070866141733,0.7073170731707317,0.38666666666666666,"[[541, 190], [561, 487]]","[[40, 12], [46, 29]]"
9,2,0.7638301849365234,0.8928083777427673,0.5913434513771781,0.5669291338582677,0.5847457627118644,0.92,"[[90, 641], [86, 962]]","[[3, 49], [6, 69]]"
9,3,0.8175971508026123,0.9907910823822021,0.5986509274873525,0.5669291338582677,0.5833333333333334,0.9333333333333333,"[[65, 666], [48, 1000]]","[[2, 50], [5, 70]]"
9,4,0.9181640148162842,0.9322119355201721,0.6014614952220348,0.5669291338582677,0.5847457627118644,0.92,"[[88, 643], [66, 982]]","[[3, 49], [6, 69]]"
9,5,0.8966572284698486,0.7931479215621948,0.6391231028667791,0.6220472440944882,0.6238532110091743,0.9066666666666666,"[[194, 537], [105, 943]]","[[11, 41], [7, 68]]"
9,6,0.7828061580657959,0.6476513147354126,0.6790331646992692,0.6771653543307087,0.6847826086956522,0.84,"[[347, 384], [187, 861]]","[[23, 29], [12, 63]]"
9,7,0.6508963704109192,0.5504360795021057,0.6891512085441259,0.7401574803149606,0.828125,0.7066666666666667,"[[510, 221], [332, 716]]","[[41, 11], [22, 53]]"
9,8,0.6044661998748779,0.5473727583885193,0.6537380550871276,0.6771653543307087,0.925,0.49333333333333335,"[[649, 82], [534, 514]]","[[49, 3], [38, 37]]"
9,9,0.6012215614318848,0.5739710330963135,0.6194491287240023,0.6614173228346457,0.9705882352941176,0.44,"[[685, 46], [631, 417]]","[[51, 1], [42, 33]]"
9,10,0.6586455702781677,0.5730876922607422,0.6222596964586846,0.6692913385826772,1.0,0.44,"[[694, 37], [635, 413]]","[[52, 0], [42, 33]]"
9,11,0.651772141456604,0.544231653213501,0.6481169196177627,0.6929133858267716,1.0,0.48,"[[686, 45], [581, 467]]","[[52, 0], [39, 36]]"
9,12,0.6195906400680542,0.5051534175872803,0.6840921866216976,0.6929133858267716,0.95,0.5066666666666667,"[[663, 68], [494, 554]]","[[50, 2], [37, 38]]"
9,13,0.577094554901123,0.4727255702018738,0.7234401349072512,0.7559055118110236,0.94,0.6266666666666667,"[[622, 109], [383, 665]]","[[49, 3], [28, 47]]"
9,14,0.5460190773010254,0.4625120162963867,0.7403035413153457,0.7559055118110236,0.8235294117647058,0.7466666666666667,"[[547, 184], [278, 770]]","[[40, 12], [19, 56]]"
9,15,0.5382608771324158,0.4660915434360504,0.7431141090500281,0.7637795275590551,0.8082191780821918,0.7866666666666666,"[[489, 242], [215, 833]]","[[38, 14], [16, 59]]"
9,16,0.5500319600105286,0.4659135043621063,0.7470489038785835,0.7716535433070866,0.8026315789473685,0.8133333333333334,"[[461, 270], [180, 868]]","[[37, 15], [14, 61]]"
9,17,0.5450806617736816,0.45721372961997986,0.7571669477234402,0.7952755905511811,0.810126582278481,0.8533333333333334,"[[468, 263], [169, 879]]","[[37, 15], [11, 64]]"
9,18,0.5300914645195007,0.44182202219963074,0.7684092186621697,0.8031496062992126,0.8289473684210527,0.84,"[[498, 233], [179, 869]]","[[39, 13], [12, 63]]"
9,19,0.5183512568473816,0.42539182305336,0.7757166947723441,0.8346456692913385,0.8857142857142857,0.8266666666666667,"[[539, 192], [207, 841]]","[[44, 8], [13, 62]]"
