0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0006055712285109968,0.00031798107030028453,0.00032371092445647784,0.00048328556165876926,0.0006456198213829383,0.00045895213285672014,0.0004744257333789347,0.0005403984449060533,0.00038828437902443366,0.0003987317038833449,0.00041743379447115877,0.00045859771668227764,0.0005556649935182479,0.0005211323420520851,0.00034809090563878744,0.0005906722152142312,0.0004934231828413829,0.0005364485116621513,0.0004946022213583287,0.00042089755174479015,0.0003568381778770425,0.0003216408253137569,0.00037595746184306136,0.00033812664068346153,0.0002813487410022196,0.0004607941581800467,0.0004960233265708497,0.0004956658441411219,0.0004417430784145144,0.0005189544992367013,0.0005025592487806234,0.0003526802333829527,0.0005421492705613616,0.000581758844397783,0.00042651451239685,0.0005120487311019547,0.0005246496820493737,0.00037010663067930564,0.0004394335157777161,0.0006053204166378396,0.000519452362321075,0.00042478492569671144,0.0005203115400604357,0.000403894491192883,0.0003017777781069425,0.00041161853752321847,0.0005133740757060744,0.00040224619939448214,0.0004810749864371856,0.00044970143129092316,0.00039336813919792316,0.000430878295426842,0.000453087425714749,0.00046112764892364554,0.0004549049358381487,0.0005024063101551374,0.0004778244775453947,0.0005001438636471928,0.0005280028429656865,0.0003410486305324387,0.00033104640902277104,0.0003113342114383473,0.0005404697708376653,0.00031961851309801197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005508480468928554,0.00039775487096764404,0.0003464114415768125,0.0004445194384182009,0.0005041280576118145,0.0004898425665865555,0.0005711210761104749,0.000461036452419699,0.0004140339801325597,0.00046119590889522256,0.00037877255230462547,0.0006042526578470833,0.0003575140877132839,0.00028866163990083496,0.0003878486667763431,0.0003658426120753164,0.0006318104457749619,0.0007745902213815583,0.0003831842707810152,0.00040164396504605883,0.0005653431107713162,0.0004044086013291622,0.0005420545577156444,0.000626620564338121,0.0005213050307086657,0.0004576514409825683,0.000614371572499575,0.0004833945039038359,0.00035794110167485204,0.0005775730713907501,0.0005197594731891793,0.00037442416225921604,0.0005886992990954957,0.0003341205640735207,0.0006759775969597243,0.00037770995536799354,0.0005109416243243223,0.00035119658993874577,0.000589119177053671,0.0006425116134491018,0.0002713315247111008,0.0003774145843657098,0.0007263024278269805,0.0005040015706381507,0.0006360583625870166,0.00018413078574955295,0.0003598969529424637,0.0005097033298563765,0.0005452769625050639,0.000448890053395807,0.0004170423387552274,0.0004944967906179901,0.0004899679600993014,0.0005305577816244269,0.0004299787500760392,0.00047865051818081966,0.0004804866756053248,0.00036988482747460523,0.000392749744415912,0.0005416405950535472,0.0005682424349066879,0.0002973545829995973,0.0004717061880246925,0.0004891945075749273
0.005742511193568979,0.006865676987408189,0.005459281839530604,0.005678616242829584,0.007357028269686061,0.008076766754464008,0.0037042001277708706,0.005903416586673998,0.0069451220074842335,0.005402135577486756,0.005803034664851107,0.005454309415006535,0.010393687107500929,0.004702420019461135,0.006785179110268482,0.008154122451590634,0.005118766224534136,0.004106666545196633,0.005102861840841779,0.005715004776399223,0.00785248019351262,0.0042793112346004745,0.007748590168352455,0.006766475048858537,0.007403365067094523,0.007592533895888583,0.007239565235795794,0.006038938738635939,0.006514894603249832,0.004088956418504595,0.008279802902371885,0.004323852548315794,0.006070749834448405,0.0036184275557220053,0.007142213476311098,0.008322044484525207,0.004816397140653693,0.005859645372319347,0.004270314176135056,0.006693908877333918,0.002235588186415168,0.005173012234114105,0.0032338132409254297,0.005224841974846405,0.007637672551658421,0.005291029719767544,0.007303649059776778,0.003979586315136695,0.005320017779152452,0.007307871231346123,0.005616075274036889,0.005352169878478785,0.00848828965426093,0.0042205595035241916,0.0050183855383670786,0.00809040857554906,0.005966653737837106,0.0056090281571585816,0.008949547043078966,0.005190691884370901,0.007407215531304183,0.0034717462114832696,0.011013104256750382,0.005838873649087745
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0044305316448324805,0.005297090079867043,0.0042120112209489725,0.004381234407560362,0.005676183565761928,0.00623148469778977,0.0028579090333096047,0.004554675300991746,0.005358384567519167,0.004167920968130062,0.004477227550993927,0.0042081747198662225,0.008019062983388123,0.0036280679404429713,0.005234983376382993,0.006291167003867116,0.003949292301124042,0.003168424928368308,0.003937021635016053,0.004409309562850714,0.006058440330224599,0.0033016258302982497,0.005978285869462805,0.0052205524384556275,0.005711933657286999,0.005857883544349428,0.005585556747153407,0.0046592349134162376,0.0050264501686333295,0.0031547609561453837,0.006388133754960548,0.0033359910750626995,0.00468377809392134,0.0027917328499209183,0.005510446766709997,0.00642072433625059,0.0037160048647495404,0.004520904349004703,0.0032946844566130312,0.005164565530937386,0.001724828071429583,0.00399114493412325,0.0024949906436988515,0.00403113312626875,0.005892709448735744,0.004082199216490758,0.00563499950586974,0.0030703784843643073,0.004104564416059105,0.005638257064901716,0.004332982360369991,0.0041293707381378966,0.0065489876752679605,0.0032562970261633384,0.0038718452849157733,0.006242009704458753,0.004603464910828196,0.004327545091795348,0.0069048624814089955,0.004004785237819913,0.005714904484327923,0.00267856352034096,0.008496963254951685,0.004504878339991401
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011354620992959316,0.0008417150262517235,0.0006825960146109544,0.000941409770460056,0.0010525137132247613,0.0007707582751718713,0.0007432917811902176,0.0007363556429284529,0.0006723405516130532,0.0007709344621101782,0.001053556756662997,0.0010527600145766856,0.0010118040916373878,0.0008174242347183448,0.0005098019988162663,0.000509800098138365,0.000799970719023851,0.00047690565130489236,0.0007887107480851452,0.0005262725694703572,0.0005207674346444197,0.0006758182598052059,0.0008555788247389956,0.0005309183757700364,0.0010142990304283462,0.0010922826492008764,0.0009333274819914096,0.0008996439449853128,0.0006066881351725999,0.0007174697155437699,0.0006977964106695078,0.0002909265662248471,0.0008486307104835604,0.0004405828470277328,0.00047963520507010875,0.0007768882355470765,0.0006825239905576856,0.0013141511820486047,0.0007184803490618678,0.0005531853722030714,0.0008774333041961797,0.0007577810955711901,0.0006442487079717063,0.0008682710977754247,0.000919279954985762,0.00042917027175893023,0.0006739983968421389,0.0005351072672274325,0.0009129191330565626,0.0007331009468099553,0.0007720225362423642,0.0004931434204814733,0.0009147109597884769,0.0007682705505312594,0.000830469808432721,0.0008226358824353395,0.0007584595462395939,0.0008881123692050543,0.0009206520943535375,0.000747484149376848,0.0009975498794672572,0.0007691526887280294,0.0011170909044035246,0.000550007505979973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017081516233502373,0.0017604056290941926,0.0023827679589969266,0.001528533625374104,0.001924979748078182,0.0016847388372762968,0.0018267931665081139,0.0024481324094118816,0.0018346397375679385,0.00195451343643215,0.002138969773703288,0.0019898198085390806,0.001742588280583453,0.0019240064687154126,0.0012471549712343045,0.0019864847430182187,0.0010349641230620599,0.0021016133588158186,0.001868235320421131,0.0016235460293316365,0.0021508953972730386,0.0017119484493227468,0.0015264863057862237,0.001957487325182426,0.0028192977069099543,0.0014841432586298379,0.002373680281752815,0.0015514868120707665,0.001962748501225195,0.0015372748851435831,0.001739776539507623,0.0014372615035329374,0.002352395817610423,0.0012278844630546017,0.0017697861763155405,0.0013824997506119757,0.0018218202719984516,0.0020283676900231273,0.0010080528072552387,0.0023345075226387717,0.001573723070151298,0.0020724124485633263,0.00125374217582509,0.0012903826812420303,0.002152832408256725,0.001672005106258723,0.0021651271407459693,0.0014102621253977948,0.001505685291758495,0.001314692750472545,0.0016122326184914674,0.002117020921805198,0.001962943978714696,0.0019555149239329486,0.0020873096511908593,0.0022328726065335303,0.0012470410995673573,0.0015692868617954228,0.0017445809330355287,0.002171365127757313,0.0019838913636202452,0.0014921033249049498,0.001523151159550287,0.001888441270845674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024349294712233916,0.0014842667279620536,0.001806062625133061,0.0018858218603643952,0.0023705731915307808,0.0024653155417721246,0.0016719266669311642,0.0022827015871175063,0.0016526040647581958,0.0025483706266899026,0.0021151716872179556,0.0027486809074349235,0.002724604162655272,0.0027082073444210444,0.0019095965505242286,0.0015979040626520739,0.001982730533183124,0.002365718841627248,0.0019911169811081667,0.001724891979836087,0.0016883010777482199,0.002144586205317948,0.0022918083464721017,0.0018887522453989096,0.0015866051248245208,0.001453326857017474,0.0013034052609542405,0.0014079567145268731,0.0019793247193246413,0.00169564878918244,0.001456848826786434,0.0018719680042183049,0.0014397525264026336,0.002514136949694542,0.001958510335015088,0.002077910771361377,0.002769517909533432,0.0016795762519598752,0.0013572374654006207,0.0019460744950520852,0.002957453446775273,0.002042509018141745,0.0017441068086211198,0.002475990147068397,0.0029581484600702014,0.0023839929359091134,0.002777147272788885,0.0015319375101459035,0.0018303497588707546,0.002139153781336041,0.0019596759548213822,0.0021429459580784983,0.0027058541079946273,0.0016095109849733886,0.0013524582950347392,0.002295560117037801,0.0016607909309601775,0.002004061692131869,0.0023649398985982383,0.0027265832204512986,0.002120462851612982,0.0009764050860436053,0.0025435088156439693,0.003014077474207819
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0037623004357485437,0.0035782926616460663,0.0022308513609130476,0.0032417828446619887,0.003802757528642751,0.002595250973363889,0.002333187600188558,0.003019311147180965,0.002093446958774202,0.0024113124499070162,0.0026984708148166674,0.002683539779825571,0.003172226568767013,0.0026874984082392267,0.003297237462141208,0.002413230108816615,0.003061319568266465,0.0021133161747211244,0.003520193446640838,0.002668543315279444,0.0021692029365137783,0.0024018879239200088,0.0026189888221981074,0.002036045287233135,0.0036646834268894697,0.0037363375433962687,0.003804808632751146,0.0033232036273650725,0.0024894382336884406,0.0029152304224178255,0.003197204501700214,0.0013507192103490977,0.0024774640245009646,0.00239950684860995,0.002202166359731705,0.002276515085321341,0.0026800393780305964,0.0033494169477133583,0.002675932416427353,0.003125249621064941,0.0032298784828828594,0.0026349548482807123,0.0028297339717190955,0.0037424142373950866,0.0027879909834374337,0.0026415635542045806,0.0033534849708949416,0.0022666294625432667,0.0028712069610077303,0.0028273427015822273,0.003195204311723,0.002795115105379159,0.0024684244440802442,0.0031662569289586176,0.0026912942156297184,0.002697018404341318,0.0021857507679441984,0.0025176109138580994,0.003670684641809633,0.0026107058334651203,0.0027591891969587735,0.001735050756526034,0.0028242707472801985,0.0026667621367412082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
